242;5.066666667;18240;185860.3684
243;5.075;18270;241152.3035
244;5.075;18270;186372.614
245;5.083333333;18300;241478.8865
246;5.083333333;18300;186864.9057
247;5.091666667;18330;241739.7814
248;5.091666667;18330;187163.3425
249;5.1;18360;241883.5063
250;5.1;18360;187815.9465
251;5.108333333;18390;242103.832
252;5.108333333;18390;188320.127
253;5.116666667;18420;242248.3353
254;5.116666667;18420;188898.651
255;5.125;18450;242384.4645
256;5.125;18450;189392.5459
257;5.133333333;18480;242513.5913
258;5.133333333;18480;189962.1341
259;5.141666667;18510;242558.7798
260;5.141666667;18510;190514.8193
261;5.15;18540;242788.7096
262;5.15;18540;191039.7379
263;5.158333333;18570;242835.7113
264;5.158333333;18570;191640.0272
265;5.166666667;18600;242860.6953
266;5.166666667;18600;192108.3847
267;5.175;18630;243023.7365
268;5.175;18630;192760.7818
269;5.183333333;18660;243167.8633
270;5.183333333;18660;193385.6378
271;5.191666667;18690;243193.8308
272;5.191666667;18690;193984.3304
273;5.2;18720;243259.9572
274;5.2;18720;194608.1195
275;5.208333333;18750;243468.0859
276;5.208333333;18750;195251.9464
277;5.216666667;18780;243653.8752
278;5.216666667;18780;195860.2613
279;5.225;18810;243761.9589
280;5.225;18810;196534.3393
281;5.233333333;18840;243972.1718
282;5.233333333;18840;197153.2068
283;5.241666667;18870;244193.5963
284;5.241666667;18870;197699.9863
285;5.25;18900;244249.509
286;5.25;18900;198242.2497
287;5.258333333;18930;244503.0883
288;5.258333333;18930;198788.7904
289;5.266666667;18960;244588.0613
290;5.266666667;18960;199339.5041
291;5.275;18990;244694.1606
292;5.275;18990;200011.836
293;5.283333333;19020;244895.574
294;5.283333333;19020;200731.5876
295;5.291666667;19050;244942.68
296;5.291666667;19050;201365.73
297;5.3;19080;245026.5903
298;5.3;19080;202140.5145
299;5.308333333;19110;245230.5936
300;5.308333333;19110;202819.4395
301;5.316666667;19140;245163.1423
302;5.316666667;19140;203364.9023
303;5.325;19170;245376.6679
304;5.325;19170;203971.3509
305;5.333333333;19200;245484.6363
306;5.333333333;19200;204707.1701
307;5.341666667;19230;245499.3808
308;5.341666667;19230;205352.4479
309;5.35;19260;245588.0898
310;5.35;19260;205860.4758
311;5.358333333;19290;245734.7828
312;5.358333333;19290;206415.0284
313;5.366666667;19320;245770.336
314;5.366666667;19320;207072.4312
315;5.375;19350;245945.2932
316;5.375;19350;207689.6506
317;5.383333333;19380;246126.6818
318;5.383333333;19380;208340.4351
319;5.391666667;19410;246218.8466
320;5.391666667;19410;208855.246
321;5.4;19440;246586.6766
322;5.4;19440;209518.1658
323;5.408333333;19470;246741.7639
324;5.408333333;19470;210105.5224
325;5.416666667;19500;246887.2922
326;5.416666667;19500;210669.8008
327;5.425;19530;246975.3694
328;5.425;19530;211270.5321
329;5.433333333;19560;247095.8996
330;5.433333333;19560;211948.4751
331;5.441666667;19590;247257.139
332;5.441666667;19590;212734.6994
333;5.45;19620;247400.6827
334;5.45;19620;213323.1191
335;5.458333333;19650;247458.0176
336;5.458333333;19650;214046.3237
337;5.466666667;19680;247432.1168
338;5.466666667;19680;214724.5813
339;5.475;19710;247560.4976
340;5.475;19710;215347.6159
341;5.483333333;19740;247589.0093
342;5.483333333;19740;216065.8279
343;5.491666667;19770;247638.7563
344;5.491666667;19770;216627.7361
345;5.5;19800;247782.2717
346;5.5;19800;217301.7236
347;5.508333333;19830;247780.8028
348;5.508333333;19830;217904.407
349;5.516666667;19860;247798.9697
350;5.516666667;19860;218412.5364
351;5.525;19890;247854.1122
352;5.525;19890;218982.069
353;5.533333333;19920;248000.4045
354;5.533333333;19920;219548.9428
