;svs_x;epoch;ele;azi;Islc;Ispb;Vtec1
669;G06;96360;35.527;-307.197;-52.24878883433973;145.06675842528264;92.24015769829414
670;G06;96390;35.328;-307.101;-52.146383198101866;142.5731558497927;90.32354991331641
671;G06;96420;35.129;-307.005;-52.05076934949494;143.27745582766576;90.4366378347663
672;G06;96450;34.931;-306.908;-51.960528457749916;137.03393174932356;86.17836650129351
673;G06;96480;34.732;-306.81;-51.91713550224762;136.89116827191788;85.7695849211693
674;G06;96510;34.535;-306.712;-51.81201307295484;134.39756566097225;83.89682462013083
675;G06;96540;34.337;-306.613;-51.768408766021544;135.51112104001749;84.27707130599754
676;G06;96570;34.14;-306.514;-51.6685084295848;140.68867756511634;87.1714975813229
677;G06;96600;33.943;-306.414;-51.53259665994401;142.72543694908788;88.10284337918391
678;G06;96630;33.746;-306.317;-51.44591750605379;145.2856624877916;89.34634730338789
679;G06;96660;33.549;-306.22;-51.35673291053965;146.1517611159379;89.5397568349714
680;G06;96690;33.353;-306.122;-51.20273997456606;149.6827785208255;91.35708042730701
681;G06;96720;33.157;-306.024;-51.12161488525615;145.59022465092622;88.52246439775439
682;G06;96750;32.961;-305.925;-51.045410018967765;141.75464508290398;85.86217136710938
683;G06;96780;32.765;-305.825;-50.91052447912379;139.86064921179383;84.39093151657055
684;G06;96810;32.57;-305.724;-50.85907166286026;-2292.2870119660784;-1377.8623764433205
685;G06;96840;32.375;-305.623;-50.75256043377679;142.46846261175514;85.3069974238917
686;G06;96870;32.181;-305.522;-50.60955490030345;147.0749650854085;87.72731461161592
687;G06;96900;31.987;-305.42;-50.46250443868815;150.49177173673613;89.41935772332002
688;G06;96930;31.793;-305.317;-50.346363973169844;148.71198665464163;88.01972882052584
689;G06;96960;31.599;-305.214;-50.27821847126289;149.53049742153033;88.16001275393144
690;G06;96990;31.406;-305.11;-50.18731310423379;141.64995184486642;83.18929716169541
691;G06;97020;31.213;-305.005;-50.08723127006591;143.80092201785365;84.12295076268589
692;G06;97050;31.02;-304.9;-49.96432915426214;146.29452459334357;85.24626442760402
693;G06;97080;30.828;-304.795;-49.85540289559117;141.50718833200503;82.13377839907469
694;G06;97110;30.636;-304.688;-49.7123066309801;140.56494918966686;81.26604153196476
695;G06;97140;30.444;-304.582;-49.55061601422643;136.7388872080784;78.74185373356038
696;G06;97170;30.252;-304.475;-49.52959000377275;144.21017738357014;82.71491107228752
697;G06;97200;30.061;-304.367;-49.39340618254161;135.62533182903317;77.4827178864299
698;G06;97230;29.87;-304.262;-49.241616357433315;133.06510629032945;75.71766868110355
699;G06;97260;29.679;-304.157;-49.191280183003016;143.83899229267743;81.52139316730869
700;G06;97290;29.489;-304.051;-49.03577750784415;144.3624584828653;81.49166917102367
701;G06;97320;29.298;-303.945;-48.907864437881145;139.97486000080949;78.69674766100108
702;G06;97350;29.108;-303.838;-48.85248713649044;142.72543691363217;79.92048427514197
703;G06;97380;28.919;-303.731;-48.708847371445586;148.18852046445375;82.646332708121
704;G06;97410;28.729;-303.623;-48.547549001107136;148.15045018962994;82.29020542272353
705;G06;97440;28.54;-303.515;-48.43735477567297;148.04575695159238;81.89921133046064
706;G06;97470;28.352;-303.406;-48.31203755937029;141.7641626338821;78.10725379416817
707;G06;97500;28.163;-303.296;-48.23187789333076;138.6328830437329;76.07048995796622
708;G06;97530;27.975;-303.186;-48.06599123623936;138.2236276425607;75.53704555151793
709;G06;97560;27.787;-303.076;-47.99730205662012;130.75233743161326;71.16202183017252
710;G06;97590;27.599;-302.965;-47.860574664043796;134.1310738081171;72.70139119385185
711;G06;97620;27.412;-302.853;-47.78023381937443;143.65815850499226;77.54630267775815
712;G06;97650;27.225;-302.741;-47.63834460863302;144.91447736144318;77.90289390094256
713;G06;97680;27.038;-302.629;-47.519577549362005;148.55970555534648;79.53301271669737
714;G06;97710;26.852;-302.516;18993.17064414949;-2284.9204149931684;-1218.2189048147484
715;G06;97740;26.666;-302.403;-47.25333690014529;146.1422435295041;77.59461855339127
716;G06;97770;26.48;-302.289;-47.08274119418488;-2292.6962673672506;-1212.2653668094765
717;G06;97800;26.295;-302.175;-47.027454304830584;142.05920724603862;74.80307769664631
718;G06;97830;26.109;-302.063;-46.85193834039295;148.0362394006143;77.6249209330133
719;G06;97860;25.924;-301.951;-46.76703938177182;152.39528512336872;79.57770896919835
720;G06;97890;25.739;-301.839;-46.573412042744515;143.54394771597657;74.64239879937463
721;G06;97920;25.554;-301.726;-46.498293149108385;146.81799078353146;76.02472547641808
722;G06;97950;25.37;-301.612;-46.328542565226364;150.86295682762886;77.79239313782277
723;G06;97980;25.186;-301.498;-46.23648960353744;140.11762351367085;71.94828897858922
724;G06;98010;25.002;-301.384;-46.16786055678634;145.84719895280327;74.57500828041067
725;G06;98040;24.819;-301.269;-46.019058689930795;146.81799078353146;74.75605771588273
726;G06;98070;24.635;-301.154;-45.908260405726296;144.06741387070878;73.0447898725938
727;G06;98100;24.452;-301.038;-45.78885932761799;142.31618154791568;71.85197595758851
728;G06;98130;24.27;-300.922;-45.64739246518156;154.28928099447887;77.56858617101223
729;G06;98160;24.087;-300.805;-45.50293732539108;139.30863033321594;69.73944444385616
730;G06;98190;23.905;-300.688;-45.40225121971867;137.81437227684418;68.69897472517233
731;G06;98220;23.724;-300.571;-45.33507096380358;139.30863029776023;69.150313593667
732;G06;98250;23.542;-300.453;-45.116510254298795;142.0592072105829;70.21513943762996
733;G06;98280;23.361;-300.334;-44.90803151506921;145.74250571476568;71.7295610299005
734;G06;98310;23.18;-300.216;-44.8262716623523;162.46487118329935;79.61908919888165
735;G06;98340;22.999;-300.097;-44.698237369349094;160.98013071336138;78.55450934234162
736;G06;98370;22.819;-299.977;-44.515959577347495;158.37231731340006;76.95289124816556
737;G06;98400;22.639;-299.857;-44.2810986413487;153.76581480429098;74.39570112305145
738;G06;98430;22.459;-299.74;-44.169394712184975;144.65750305956615;69.6894498290657
739;G06;98460;22.279;-299.622;-43.96483999715846;148.74053934303163;71.3492142948759
740;G06;98490;22.099;-299.503;-43.75847416949197;133.16979949291132;63.60557905443599
741;G06;98520;21.92;-299.385;-43.64622681080584;143.69622877981604;68.33934918004721
742;G06;98550;21.741;-299.265;-43.476717502966096;141.90692614674344;67.19874686636645
743;G06;98580;21.562;-299.146;-43.28173160786068;140.79337080315392;66.38471940320534
744;G06;98610;21.384;-299.026;-43.19810015507864;158.52459837723953;74.42481081019577
745;G06;98640;21.206;-298.905;-42.957171862322625;-2284.7681338938733;-1068.0580752594167
746;G06;98670;21.028;-298.785;-42.75243600412198;154.28928099447887;71.81526470046613
747;G06;98700;20.85;-298.663;-42.57830823672812;149.41628663251467;69.24747915903006
748;G06;98730;20.673;-298.542;-42.37921706787841;137.6716087994385;63.53058705622288
749;G06;98760;20.495;-298.42;-42.22102727608599;135.77761289287264;62.38577361441846
750;G06;98790;20.319;-298.297;-41.97179788198217;-2296.4842590385592;-1050.6501100397547
751;G06;98820;20.142;-298.175;-41.80470335554002;142.1734180350543;64.7645006948661
752;G06;98850;19.966;-298.051;-41.67078274258662;154.69853639565108;70.16764162279412
753;G06;98880;19.79;-297.928;-41.50232983734486;143.5439476805209;64.8283922269924
754;G06;98910;19.614;-297.804;-41.30284624480142;143.28697337864384;64.43391902246316
755;G06;98940;19.438;-297.68;-41.184772982678844;149.93023523626874;67.13089995179006
756;G06;98970;19.263;-297.555;-40.943542713721214;147.22724618470366;65.63804054616921
757;G06;99000;19.088;-297.43;-40.779466672889995;135.0637953640215;59.9568514720243
758;G06;99030;18.913;-297.308;-40.58085841068182;128.2587348561233;56.691469517301165
759;G06;99060;18.739;-297.185;-40.47516124448307;145.3332503490492;63.964049275778684
760;G06;99090;18.564;-297.061;-40.27643218470311;152.94730403740226;67.02565881663784
761;G06;99120;18.39;-296.938;-40.04126920159131;155.6598106754012;67.92251170524106
762;G06;99150;18.216;-296.813;19000.667486858358;-2284.5206771429744;-992.589021921025
763;G06;99180;18.042;-296.689;-39.57516916486098;155.36476609870033;67.21456499747707
764;G06;99210;17.869;-296.564;-39.405901239430605;161.2846928410403;69.47854948111434
765;G06;99240;17.696;-296.439;-38.98736101849873;138.8993749320437;59.580529052580445
766;G06;99270;17.523;-296.313;-38.755639152948454;127.4782943640584;54.44859984334037
767;G06;99300;17.35;-296.187;-38.649428800939894;146.51342865585252;62.312396118596865
768;G06;99330;17.178;-296.061;-38.515809951453896;140.2794221639441;59.40850100830724
769;G06;99360;17.006;-295.934;-38.250099152226255;139.0802087197289;58.65136456366778
770;G06;99390;16.834;-295.807;-38.02462575115163;125.80320252000148;52.82790826025966
771;G06;99420;16.662;-295.679;-37.796858153517;156.32604034299473;65.36766444390304
772;G06;99450;16.491;-295.552;-37.46615783520007;154.44156205831834;64.308392442416
773;G06;99480;16.319;-295.424;-37.25411693264728;134.9876548143739;55.97061784386124
774;G06;99510;16.149;-295.295;-37.074374577792256;148.44549480178648;61.29409995583695
775;G06;99540;15.978;-295.167;-36.86502015367041;138.78516410757237;57.06522335865473
776;G06;99570;15.807;-295.038;-36.61237967298342;-2296.3700482849995;-940.2629590183765
777;G06;99600;15.637;-294.909;-36.52699731134095;143.64864091855847;58.57347325443831
778;G06;99630;15.467;-294.782;-36.390480631993015;159.60008348146098;64.80778725648773
779;G06;99660;15.297;-294.654;-36.0873095378139;158.01064977348545;63.89662805019513
780;G06;99690;15.128;-294.526;-35.85942121351888;162.7694333109783;65.5504458976507
781;G06;99720;14.958;-294.398;-35.63243842781599;149.12124205581384;59.80621838273608
782;G06;99750;14.789;-294.269;-35.375149350229435;156.8970944298959;62.66715449838252
783;G06;99780;14.62;-294.14;-35.11764899212328;155.36476606324464;61.80160690523119
784;G06;99810;14.451;-294.011;-34.91439206210413;145.6949178889638;57.718892084336645
785;G06;99840;14.283;-293.882;-34.65903485927363;143.80092198239794;56.73832879623462
786;G06;99870;14.115;-293.752;-34.429033517048424;151.87181893318083;59.68127099311753
787;G06;99900;13.947;-293.622;-34.16296046692822;149.7874717588631;58.62560880445032
788;G06;99930;13.779;-293.491;-33.98339918433593;149.00703123134247;58.08646511837761
789;G06;99960;13.611;-293.36;-33.786179367361434;157.59187678587944;61.18767237138143
790;G06;99990;13.444;-293.229;-33.603508938931895;168.19444662243174;65.0458938807571
791;G06;100020;13.277;-293.098;-33.27821185664513;-2274.9555221712753;-876.3254609245495
792;G06;100050;13.11;-292.966;-33.14700782401244;165.4438697096091;63.47956720955342
793;G06;100080;12.944;-292.834;-32.94187936483957;173.9145044396747;66.47017233171489
794;G06;100110;12.777;-292.702;-32.61060555056619;172.83901937090891;65.80174633892356
795;G06;100140;12.611;-292.57;-32.46095810070814;179.08254341379543;67.9158338518473
796;G06;100170;12.445;-292.437;-32.152293216639656;192.4356901277147;72.69980604305904
797;G06;100200;12.28;-292.304;-31.796267245974317;166.81439939053135;62.78111546179584
798;G06;100230;12.114;-292.173;-31.699233254737425;149.8255419982312;56.17298954787843
799;G06;100260;11.948;-292.041;-31.433190377418395;161.64636038095495;60.37574618355436
800;G06;100290;11.783;-291.91;-31.078069980800898;168.6037019881483;62.738983525371616
801;G06;100320;11.618;-291.778;-31.079169178429456;175.80850034624055;65.17684550886703
802;G06;100350;11.454;-291.645;-30.685471632293055;165.7389142508542;61.21818136213645
803;G06;100380;11.289;-291.512;-30.424892336606526;157.00178763247777;57.77809840783025
804;G06;100410;11.125;-291.38;-30.253662257251808;170.24072355738141;62.42302105229844
805;G06;100440;10.961;-291.246;-29.774811286931406;157.2968322091786;57.46912717372024
806;G06;100470;10.797;-291.113;-29.89318134872332;136.03458723020537;49.52314885771119
807;G06;166770;13.868;-536.885;-168.21295502995625;169.67918709236974;66.28569618027532
808;G06;166800;14.086;-536.908;-168.02223541293134;166.5574250531986;65.40675327719279
809;G06;166830;14.305;-536.932;-167.89303395372158;173.3624855610968;68.43843028038744
810;G06;166860;14.524;-536.956;-167.8274032182878;183.32737838298988;72.75561409226731
811;G06;166890;14.743;-536.98;-167.68884414876518;186.44914038670527;74.38770338385258
812;G06;166920;14.963;-537.003;-167.67126875800076;166.70018856606;66.86451402883844
813;G06;166950;15.183;-537.026;-167.66000217731437;173.92402202610847;70.13651139124823
814;G06;166980;15.403;-537.049;-167.6439662021566;176.5223178750917;71.56732115393356
815;G06;167010;15.624;-537.071;-167.66982780287458;173.09599367278597;70.5583340437462
816;G06;167040;15.845;-537.093;-167.77903164422517;175.29455170703076;71.842319546138
817;G06;167070;16.067;-537.115;-167.88452263552523;168.6037019881483;69.47750823730118
818;G06;167100;16.288;-537.137;-168.10797881997254;175.81801786176297;72.84478031257359
819;G06;167130;16.51;-537.158;-168.40176720120277;169.8314681562092;70.74971515236125
820;G06;167160;16.733;-537.179;-168.61725429148225;178.78749883709457;74.89075721092858
821;G06;167190;16.955;-537.199;-169.0161487569273;180.97653928490558;76.22353351526542
822;G06;167220;17.178;-537.219;-169.36058851376575;179.08254341379543;75.84166869845598
823;G06;167250;17.401;-537.239;-169.72289801459456;177.3408286419804;75.5182852419741
824;G06;167280;17.625;-537.259;-170.0573765278182;175.96078141008002;75.34582968015181
825;G06;167310;17.849;-537.278;-170.49756472310287;177.30275836715663;76.34117019309404
826;G06;167340;18.073;-537.298;-170.87786476549388;177.7500840076969;76.9578128915589
827;G06;167370;18.297;-537.316;-171.27371039524834;184.28865266273996;80.2306402099697
828;G06;167400;18.522;-537.335;-171.62729623369017;184.37431076336563;80.71426702782682
829;G06;167430;18.747;-537.355;-172.0812791074778;178.78749883709457;78.70342768028215
830;G06;167460;18.973;-537.374;-172.43999644946078;178.2640326469067;78.91062641699563
831;G06;167490;19.198;-537.393;-172.79904579862372;189.4186213620369;84.31340355765946
832;G06;167520;19.425;-537.412;-173.24711225057138;182.7658418825225;81.80686249353263
833;G06;167550;19.651;-537.43;-173.6259632893922;183.32737834753416;82.51425796179794
834;G06;167580;19.878;-537.448;-174.014594393198;183.9936080860391;83.27574808426984
835;G06;167610;20.105;-537.466;-174.4496810095528;181.01460952427368;82.38340850779699
836;G06;167640;20.333;-537.484;-174.79647488308518;172.0205086040202;78.72689765680254
837;G06;167670;20.56;-537.501;-175.21722328504754;172.4297639697367;79.35181799298448
838;G06;167700;20.788;-537.519;18864.98543221955;-2264.476680781084;-1047.9005246648296
839;G06;167730;21.017;-537.535;-175.8939069950379;163.1691711611724;75.92824143312018
840;G06;167760;21.245;-537.552;-176.22005384409985;-2274.8508289686933;-1064.4255928190503
841;G06;167790;21.474;-537.569;-176.5756014109976;178.6732880126232;84.06670953212989
842;G06;167820;21.703;-537.585;-176.90543086639752;182.50886758064544;86.34645803283415
843;G06;167850;21.933;-537.601;-177.22931372715632;175.70380707274728;83.5876558854874
844;G06;167880;22.162;-537.617;-177.5444728546167;174.99950709487425;83.71077990309745
845;G06;167910;22.392;-537.633;-177.90705352064336;180.97653928490558;87.04707662690778
846;G06;167940;22.623;-537.648;-178.13084096770098;179.34903526665056;86.74046737717107
847;G06;167970;22.853;-537.663;-178.38291231348265;169.2699316911975;82.31441137244073
848;G06;168000;23.084;-537.679;-178.661516649128;173.9145044396747;85.03704988483275
849;G06;168030;23.315;-537.694;-178.91062974853403;182.76584191797818;89.85374577693227
850;G06;168060;23.547;-537.71;-179.319243188792;178.00705834502966;87.99330299832248
851;G06;168090;23.779;-537.725;-179.56959376305875;181.4238649609016;90.17166123775807
852;G06;168120;24.012;-537.741;-179.78287646606773;175.92271109980052;87.91496436000268
853;G06;168150;24.244;-537.756;-180.077026211798;172.69625585804755;86.770194223391
854;G06;168180;24.477;-537.77;-180.32577684757723;169.8219505697754;85.7886456847026
855;G06;168210;24.71;-537.785;-180.60945219933853;169.8314681562092;86.25688962399269
856;G06;168240;24.944;-537.8;-180.874170912609;-2263.6962402535632;-1155.9380687929909
857;G06;168270;25.178;-537.814;-181.1467378161084;169.30800196602132;86.92118456973121
858;G06;168300;25.412;-537.828;-181.41924437400547;162.47438873427743;83.86014608204096
859;G06;168330;25.646;-537.842;-181.73829696285503;162.91219682383965;84.53519266289558
860;G06;168360;25.881;-537.856;-182.01358048213083;167.37593582008734;87.315352009296
861;G06;168390;26.115;-537.87;-182.3582907305088;163.32145222501185;85.65151840421706
862;G06;168420;26.35;-537.883;-182.571120274209;166.03395886301075;87.53527497342003
863;G06;168450;26.586;-537.896;-182.89071600893533;163.69263731590456;86.7580021178283
864;G06;168480;26.821;-537.91;-183.1517820050234;166.5574250531986;88.73990353587749
865;G06;168510;27.057;-537.923;-183.4197000279776;170.35493434639707;91.23969716511033
866;G06;168540;27.293;-537.936;-183.73482820261137;163.83540086422164;88.20655281125916
867;G06;168570;27.529;-537.949;-183.93410423748378;166.1862399268502;89.93772300163228
868;G06;168600;27.766;-537.962;-184.27009057528485;164.66342918208846;89.57707065218167
869;G06;168630;28.003;-537.975;-184.48530440848018;170.79274243595927;93.39239088007685
870;G06;168660;28.241;-537.989;18855.812104647608;164.3683846053876;90.34447210945002
871;G06;168690;28.479;-538.002;-184.98026878920837;165.99588858818694;91.70882599897205
872;G06;168720;28.717;-538.015;-185.28142082306377;168.3467276862712;93.48420018103977
873;G06;168750;28.955;-538.028;-185.61722576950078;168.6037019881483;94.10431888838475
874;G06;168780;29.194;-538.041;-185.8591234565656;152.12879327051357;85.34166686782127
875;G06;168810;29.433;-538.053;-186.09492361407206;-2280.4281233085308;-1285.7671596045773
876;G06;168840;29.672;-538.066;-186.34005106726747;171.46848972544234;97.16625168293518
877;G06;168870;29.911;-538.079;-186.6437686047035;164.76812242012602;93.83792874194644
878;G06;168900;30.151;-538.091;-186.85886132122576;159.4858726569896;91.28500240520584
879;G06;168930;30.391;-538.104;-187.1274729285942;161.23710501523843;92.74765594159419
880;G06;168960;30.631;-538.116;-187.42536452713804;167.5186993329487;96.83908962784446
881;G06;168990;30.871;-538.128;-187.69823227225663;164.25417378091623;95.42056115239568
882;G06;169020;31.111;-538.141;-187.9651533872784;161.3893860790779;94.21658025741422
883;G06;169050;31.352;-538.153;-188.2163477363069;161.95092257954525;95.00797197419281
884;G06;169080;31.593;-538.165;-188.35845148949235;154.03230669260185;90.80321620620872
885;G06;169110;31.834;-538.178;-188.59998642928485;162.88364413544966;96.48686633413939
886;G06;169140;32.076;-538.19;-188.85999485273678;165.06316699682688;98.25154045191343
887;G06;169170;32.317;-538.202;-189.06210727274205;157.85836867419027;94.4137136899093
888;G06;169200;32.559;-538.214;-189.23717348161816;152.0907229956898;91.39985679133954
889;G06;169230;32.802;-538.227;-189.42482692511487;154.43204450734027;93.25077057841256
890;G06;169260;33.045;-538.24;-189.5621610356391;156.63060254158506;95.0281202471679
891;G06;169290;33.288;-538.252;-189.76062084482905;148.854750167503;90.73754478043946
892;G06;169320;33.531;-538.265;-189.9600163299566;164.8061927304055;100.93341173812499
893;G06;169350;33.775;-538.277;-190.25141733704575;163.02640764831102;100.31204794178106
894;G06;169380;34.019;-538.29;-190.43741028371846;153.2042783392793;94.70828039589831
895;G06;169410;34.263;-538.302;-190.62675379409347;147.63650155042018;91.68978170562858
896;G06;169440;34.507;-538.315;-190.86436400056888;155.96437280308012;97.30854009498142
897;G06;169470;34.752;-538.328;-15027.89481595212;152.4238378472144;95.53734331957502
898;G06;169500;34.996;-538.34;-191.35802747618806;153.61353370499583;96.72183878399974
899;G06;169530;35.241;-538.353;-191.60070862786804;163.02640764831102;103.1155360225244
900;G06;169560;35.486;-538.366;-191.85528282700753;161.09434150237706;102.35420578630956
901;G06;169590;35.732;-538.379;-192.14275917169098;153.91809590358616;98.23595560452637
902;G06;169620;35.977;-538.392;-192.33816961335484;152.94730400194658;98.0524043736371
903;G06;169650;36.223;-538.405;-192.58501610073586;146.665709719692;94.44450706862152
904;G06;169680;36.469;-538.418;-192.8375072065564;148.0362394006143;95.74939009469672
905;G06;169710;36.715;-538.431;-193.07559978783783;155.40283633806843;100.95665510171992
906;G06;169740;36.961;-538.445;-193.3657321899612;157.44911327301807;102.73359313759252
907;G06;169770;37.208;-538.458;-193.6106767271974;164.13996302735626;107.5669128958795
908;G06;169800;37.454;-538.472;-193.85996795604296;155.9167849772782;102.61950885920426
909;G06;169830;37.702;-538.486;-194.02476977506453;150.46321901289045;99.45885651956637
910;G06;169860;37.95;-538.5;-194.2012230818577;144.50522196027097;95.93140962457514
911;G06;169890;38.197;-538.514;-194.37984975218342;146.665709719692;97.78016088286869
912;G06;169920;38.446;-538.528;-194.55246941135422;144.24824765839392;96.57854277441473
913;G06;169950;38.694;-538.543;-194.68684389273042;151.31980005460295;101.74066373231317
914;G06;169980;38.942;-538.557;-194.83021359170414;149.55905010992032;100.97839192083933
915;G06;170010;39.191;-538.572;-195.0130660142446;155.26007282520706;105.26597268276826
916;G06;170040;39.44;-538.587;-195.19498247720188;157.60139437231325;107.29734017513873
917;G06;170070;39.689;-538.602;-195.3399216227606;150.91054465343072;103.1661935715455
918;G06;170100;39.938;-538.617;-195.5657580192975;152.24300409498494;104.50386687788048
919;G06;170130;40.188;-538.633;-195.70616918824993;152.80454052454093;105.31830149022367
920;G06;170160;40.437;-538.648;-195.88959471673417;147.8934758877529;102.34588964039456
921;G06;170190;40.687;-538.664;-196.04301571680213;-2284.216115015295;-1587.1125858493465
922;G06;170220;40.937;-538.681;-196.15360335868962;151.01523789146833;105.34860592860034
923;G06;170250;41.187;-538.697;-196.33883978707965;154.54625529635592;108.24113668893278
924;G06;170280;41.437;-538.714;-196.52175188156414;-2271.3198115283503;-1597.0789237479644
925;G06;170310;41.687;-538.731;-196.69624211258474;160.45666452317352;113.26833422419752
926;G06;170340;41.938;-538.749;-196.90251767003764;155.81209173924066;110.42051974889868
927;G06;170370;42.188;-538.766;-197.01844774142887;152.12879327051357;108.22800312367951
928;G06;170400;42.439;-538.785;-197.1739812630472;145.99948001664274;104.26878808169353
929;G06;170430;42.691;-538.803;-197.32205880539613;145.88526922762708;104.5885990820695
930;G06;170460;42.943;-538.821;-197.47729024444578;152.24300405952926;109.56417617802033
931;G06;170490;43.195;-538.84;-197.6316764905056;147.4842204865807;106.54267523857997
932;G06;170520;43.447;-538.859;-197.75726558112012;150.33949063744097;109.01504586847098
933;G06;170550;43.699;-538.878;-197.88225089660995;148.30273128892512;107.94099146734108
934;G06;170580;43.952;-538.897;-198.0264945431466;149.6827785208255;109.35230722062423
935;G06;170610;44.204;-538.917;-198.1439936711101;149.37821635769086;109.53286883542803
936;G06;170640;44.457;-538.938;-198.30535235159522;144.88592467305318;106.63000609519842
937;G06;170670;44.71;-538.959;-198.42025537770851;152.91875134901227;112.95322988188019
938;G06;170700;44.963;-538.98;-198.56380444707133;149.6827784853698;110.96425226525307
939;G06;170730;45.216;-539.002;-198.67614150867985;152.53804863623006;113.48840597213922
940;G06;170760;45.469;-539.024;-59.36643750593974;153.09958513669744;114.31366006856942
941;G06;170790;45.723;-539.047;-57.19057019820101;-2280.5423340975462;-1708.8656366113921
942;G06;170820;45.976;-539.07;-57.3423595978409;150.2347973994034;112.971449554172
943;G06;170850;46.23;-539.094;-57.49460162495405;152.80454052454093;115.30752783003591
944;G06;170880;46.483;-539.118;-57.607843906053404;152.24300409498494;115.28289608067499
945;G06;170910;46.737;-539.143;-57.71809769706449;147.8934758877529;112.37702297956758
946;G06;170940;46.991;-539.169;-57.82222378571602;155.5170471625398;118.57588916694725
947;G06;170970;47.245;-539.195;-57.912071970121715;152.80454052454093;116.90510548840656
948;G06;171000;47.499;-539.221;-57.996064078289784;152.94730403740226;117.41048035181662
949;G06;171030;47.754;-539.248;-51.162634507074785;150.6059825257518;116.00316168978144
950;G06;171060;48.009;-539.275;-53.59371478385417;154.58432557117973;119.46607795137677
951;G06;171090;48.264;-539.302;-53.72532829437255;154.58432560663542;119.86300996353344
952;G06;171120;48.52;-539.33;-46.84128844070627;145.32373276261538;113.05544714904977
953;G06;171150;48.775;-539.359;-46.964974127492276;151.57677435648;118.30587459085102
954;G06;171270;49.798;-539.481;-40.41755987790804;147.0749650854085;116.27736904953917
955;G06;171300;50.053;-539.514;-42.842138359231306;141.24069644369422;112.0162427252765
956;G06;171330;50.309;-539.547;-14879.75820153415;146.67522730612578;116.69097375944075
957;G06;171360;50.565;-539.581;-40.76246346622112;-2290.497709333006;-1827.92764173442
958;G06;171390;50.821;-539.616;-38.58052717076293;148.04575695159238;118.5122077355281
959;G06;171450;51.333;-539.689;-38.77440808896059;142.5731558497927;114.82832656100797
960;G06;171480;51.59;-539.726;-41.22511554243971;145.3332503490492;117.40526764941542
961;G06;171540;52.102;-539.805;-39.130791736733116;147.74119482391345;120.06187757741276
962;G06;171570;52.358;-539.845;-34.56335938865915;-2292.839030844656;-1868.7529574582545
963;G06;171600;52.614;-539.887;-36.995917139936296;146.29452459334357;119.58337652908165
964;G06;171630;52.872;-539.928;19001.115563450636;-2284.482606903606;-1872.8129895129623
965;G06;171660;53.129;-539.971;-41.89499902634241;149.53049742153033;122.93763026248565
966;G06;171690;53.386;-180.014;-37.36979583585577;143.0299990767668;117.92892483637677
967;G06;171720;53.644;-180.058;-32.800291385730056;140.42218564134978;116.1078308148849
968;G06;171810;54.416;-180.198;-33.214156949822446;141.20262620432612;117.73212428125264
969;G06;171840;54.673;-180.247;-28.677754438113347;135.21607642786097;113.04916487393628
970;G06;171870;54.931;-180.298;-31.128290817837296;141.2311788572604;118.3997687403303
971;G06;171900;55.188;-180.35;-35.88428955824155;142.72543691363217;119.97429036327513
972;G06;171960;55.703;-180.457;-33.809934722188025;141.75464508290398;119.79300329530535
973;G06;172020;56.217;-180.571;-31.762233283557244;140.12714110010464;119.03625144838976
974;G06;172080;56.732;-180.69;-29.651383398544127;140.93613431601528;120.33908965927483
975;G06;172110;56.989;-180.753;-27.418589978047397;137.92858306585984;118.06885160346874
976;G06;172170;57.503;-180.882;-25.33697019803905;142.99192880194303;123.01456143258105
977;G06;172200;57.76;-180.95;-27.746090915769177;138.2236276425607;119.20503138207576
978;G06;172230;58.018;-181.017;-27.85192235270592;-2300.424531880075;-1988.7580630317073
979;G06;172260;58.276;-181.085;-18.6777127138436;134.178661633919;116.28114634738547
980;G06;172350;59.049;-181.302;-16.65419965051027;133.88361702176243;116.85482500469926
981;G06;172380;59.307;-181.379;19019.16339305737;-2293.210215971005;-2006.2091610582836
982;G06;172410;59.564;-181.457;-26.15336170679428;139.75595597375624;122.54689258774295
983;G06;172440;59.822;-181.538;-26.26772715357577;142.87771797747163;125.57131359279707
984;G06;172470;60.079;-181.62;-24.038071846223637;140.4126680903717;123.68380021438341
985;G06;172500;60.336;-181.705;-14.867543998218203;138.6424006301667;122.39783551213546
986;G06;172530;60.593;-181.793;-17.298265286029476;135.07331291499958;119.51128919780055
987;G06;172560;60.85;-181.882;-26.642212319253208;145.99948001664274;129.4622053024448
988;G06;172590;61.107;-181.975;-15.15910902337811;137.14814257379493;121.87778802902108
989;G06;172620;61.364;-182.07;-12.956499501686748;136.03458719474966;121.1483701717255
990;G06;172770;62.644;-182.586;-15.670273858258932;135.66340206840124;122.07945882102871
991;G06;172830;63.156;-182.81;-15.810988953476516;140.15569378849463;126.62847016049241
992;G06;172860;63.412;-182.925;-15.931820456367962;138.48060197989344;125.36211815077786
993;G06;172920;63.924;-183.164;-14852.89578481457;134.80682106214445;122.51117550916778
994;G06;172950;64.18;-183.289;-16.165908422638978;140.2794221639441;127.72842416245608
995;G06;173040;64.945;-183.687;-21.053712347078807;141.64995184486642;129.69888888964695
996;G06;173070;65.2;-183.827;-11.845307422361895;134.28335487195656;123.17798366380956
997;G06;173130;65.708;-184.119;-16.628327164892227;136.58660610878326;125.73865218928273
998;G06;173370;67.726;-185.477;-14.958470390477736;138.9279276204337;129.61804772834705
999;G06;173580;69.477;-186.931;-13.135377588385074;136.22493853341294;128.45251729377227
