;epoch_h;svs;Ispb;Vtec;Vtec2;Vtec3
15517;13.666666666666666;G17;208339.54511300524;218894.76421539008;73653.4920280063;207212.09242172434
15526;13.675;G17;182451.76213295406;191695.41447886347;64501.48194605218;181464.40406737817
15535;13.683333333333334;G17;140479.29105358548;147596.46938674353;49663.11286752134;139719.0716978137
15544;13.691666666666666;G17;140098.58830534754;147196.47888918105;49528.52446368676;139340.42916497003
15553;13.7;G17;158848.19564233033;166896.00772771167;56157.00228710553;157988.57091009375
15562;13.708333333333334;G17;222806.24670959;234094.400142603;78767.85037095867;221600.50584867632
15572;13.716666666666667;G17;146665.7098260591;154096.31404083336;51850.17411647023;145872.01197492707
15582;13.725;G17;211670.6932736945;222394.6801377614;74831.14024819585;210525.21370251046
15592;13.733333333333333;G17;164844.263040685;173195.85713302027;58276.76933413714;163952.18992078534
15602;13.741666666666667;G17;124965.65672206796;131296.8594049738;44178.63635135128;124289.3911292226
15612;13.75;G17;187496.07266071392;196995.28764026592;66284.77798349735;186481.41674596065
15622;13.758333333333333;G17;235940.48939645605;247894.07007338747;83411.14955118041;234663.67111595208
15632;13.766666666666667;G17;156183.27675922195;164096.0746172945;55214.88358560869;155338.0735328266
15642;13.775;G17;247171.21905124653;259693.78826139987;87381.50696291967;245833.62442428624
15652;13.783333333333333;G17;133436.29162941207;140196.64667191834;47173.227897962446;132714.18625075955
15662;13.791666666666666;G17;213193.50391208916;223994.64175549117;75369.49373818898;212039.78348124676
15672;13.8;G17;239176.4624019213;251293.98893014833;84555.15085842913;237882.13229248472
15682;13.808333333333334;G17;205864.97724945878;216294.82598123403;72778.66740308153;204750.91595824072
15692;13.816666666666666;G17;216905.35517557332;227894.54854794507;76681.7304875583;215731.5476475148
15702;13.825;G17;186163.61339643822;195595.32127131737;65813.71869542151;185156.1682336462
15712;13.833333333333334;G17;217476.4092979302;228494.53429428878;76883.61309331017;216299.51144678023
15722;13.841666666666667;G17;126678.81873458157;133096.81627148477;44784.28404326168;125993.28217438069
15732;13.85;G17;171982.4383291964;180695.67765849616;60800.30146732728;171051.73617736954
15742;13.858333333333333;G17;169793.3977041069;178395.73248377204;60026.418207951065;168874.5417898378
15752;13.866666666666667;G17;139813.0614214476;146896.48620226927;49427.58322348342;139056.44744165646
15762;13.875;G17;174457.00583818584;183295.6155201321;61675.12596690684;173512.9122882149
15772;13.883333333333333;G17;122776.61645153545;128996.91460276977;43404.753217320256;122112.19709432911
15782;13.891666666666667;G17;189589.93777602245;199195.2353768595;67025.01420458753;188563.95067660062
15792;13.9;G17;170745.15457470168;179395.7087276782;60362.8892175375;169821.14812194687
15802;13.908333333333333;G17;183784.22139722976;193095.38084781202;64972.54123412801;182789.65257969263
15812;13.916666666666666;G17;148283.69632879173;155796.2734692138;52422.17477009459;147481.2425631934
15822;13.925;G17;179596.4918757267;188695.4861196651;63492.06904263805;178624.58542368916
15832;13.933333333333334;G17;196442.58582607692;206395.06284290348;69447.60497222914;195379.51485723298
15842;13.941666666666666;G17;230229.9492365583;241894.21372751077;81392.32386969734;228984.03418121237
15852;13.95;G17;196157.05894217698;206095.07015599168;69346.6637320258;195095.5331339194
15862;13.958333333333334;G17;183784.22139722976;193095.38084781202;64972.54123412801;182789.65257969263
15872;13.966666666666667;G17;183213.16762942987;192495.3954739884;64770.658753721335;182221.6891330654
15882;13.975;G17;186258.7892607762;195695.31908196805;65847.36585905276;185250.82904317623
15892;13.983333333333333;G17;187020.19440269502;196495.29970457288;66116.54254137672;186008.11375622524
15902;13.991666666666667;G17;255070.79948167675;267993.58940948057;90174.21577843376;253690.45539391943
15912;14.0;G17;165891.19542106078;174295.830815057;58646.887382009634;164993.4567097862
15922;14.008333333333333;G17;252405.88095312536;265193.65667158354;89232.09720228212;251039.95836929057
15932;14.016666666666667;G17;178930.26224358883;187995.5029351908;63256.53939860013;177961.96116753193
15942;14.025;G17;205674.62622989685;216094.83110497295;72711.37332650945;204561.59504445718
15952;14.033333333333333;G17;240128.21927251611;252293.96517405452;84891.62186801557;238828.73862459383
15962;14.041666666666666;G17;171887.26246485842;180595.6798478455;60766.654303696036;170957.0753678395
15972;14.05;G17;243649.7188073243;255993.87634520707;86136.56429012242;242331.18117180173
15982;14.058333333333334;G17;190065.81603404135;199695.22331255252;67193.24964670815;189037.25366633604
15992;14.066666666666666;G17;190351.34291794128;199995.2159994643;67294.19088691148;189321.23538964964
16002;14.075;G17;167604.3574335744;176095.787681568;59252.53507392004;166697.3477549443
16012;14.083333333333334;G17;169127.16807196903;177695.74929929775;59790.88856391315;168211.91753368056
16022;14.091666666666667;G17;146380.18258760215;153796.32098140146;51749.2327509217;145588.02989897522
16032;14.1;G17;173029.37070957216;181795.6513405329;61170.41951519977;172093.0029663704
16042;14.108333333333333;G17;225756.69283115532;237194.32631245206;79810.91043800404;224534.98530189533
16052;14.116666666666667;G17;129534.08899180892;136096.74463068318;45793.69694667582;128833.10081806967
16062;14.125;G17;205769.80173967782;216194.82854310347;72745.02036479549;204656.25550134896
16072;14.133333333333333;G17;169603.04668454494;178195.7376075109;59959.12413137897;168685.22087605426
16082;14.141666666666667;G17;123062.14333543538;129296.90728968156;43505.69445752359;122396.17881764269
16092;14.15;G17;176455.6950891564;185395.565446075;62381.715024365774;175500.78540932486
16102;14.158333333333333;G17;169317.519446088;177895.744548079;59858.18276583044;168401.23880010238
16112;14.166666666666666;G17;150853.43934756215;158496.2087689803;53330.646307960196;150037.07913093054
16123;14.175;G17;165796.01955672278;174195.83300440633;58613.240218378385;164898.79590025614
16134;14.183333333333334;G17;192635.55905281176;202395.158612319;68101.72118457375;191593.09023407317
16145;14.191666666666666;G17;155421.8716173031;163296.09399468967;54945.70690328473;154580.7888197776
16156;14.2;G17;163892.5061700902;172195.88088911408;57940.29832455069;163005.58358867624
16167;14.208333333333334;G17;178644.7353596889;187695.51024827902;63155.598158396795;177677.97944421833
16178;14.216666666666667;G17;171982.4383291964;180695.67765849616;60800.30146732728;171051.73617736954
16189;14.225;G17;209672.00402272394;220294.7302118185;74124.55119073692;208537.34058140052
16200;14.233333333333333;G17;214050.08527290297;224894.6205612668;75672.31770948938;212891.7293564641
16211;14.241666666666667;G17;166557.42505319862;174995.81399953127;58882.417026047544;165656.08096594343
16222;14.25;G17;198441.27507704747;208495.01276884638;70154.19402968806;197367.38797834294
16233;14.258333333333333;G17;170935.50594882065;179595.70397645945;60430.1834194548;170010.46938836869
16244;14.266666666666667;G17;163702.15479597126;171995.88564033288;57873.00412263341;162816.26232225445
16255;14.275;G17;207958.84201021033;218494.7733453075;73518.90349882652;206833.44953624243
16266;14.283333333333333;G17;168556.11430416917;177095.76392547417;59589.00608350648;167643.95408705337
16277;14.291666666666666;G17;171696.91109073945;180395.68459906423;60699.360101778744;170767.75410141767
16288;14.3;G17;177788.1543534321;186795.5318150235;62852.7743124416;176826.0339216393
16299;14.308333333333334;G17;182832.46488119196;192095.40497642595;64636.07034988676;181843.04660022177
16310;14.316666666666666;G17;199012.32884484733;209094.99814266997;70356.07651009473;197935.3514249701
16321;14.325;G17;177217.10023107522;186195.54606867983;62650.891706689734;176258.07012237384
16332;14.333333333333334;G17;238415.0569054455;250494.00793502343;84285.97405075998;237124.84722679746
16343;14.341666666666667;G17;185878.08651253828;195295.3285844056;65712.77745521818;184872.1865103326
16354;14.35;G17;172743.84347111522;181495.65828110097;61069.47814965124;171809.02089041853
16365;14.358333333333333;G17;190256.1674081603;199895.21856133375;67260.54384862544;189226.57493275788
16376;14.366666666666667;G17;159324.07390034923;167395.9956634047;56325.23772922616;158461.87389982917
16387;14.375;G17;187115.370267033;196595.29751522353;66150.18970500796;186102.77456575527
16398;14.383333333333333;G17;198536.45058682843;208595.0102069769;70187.8410679741;197462.0484352347
16409;14.391666666666667;G17;156278.45262355992;164196.07242794518;55248.53074923993;155432.73434235662
16419;14.4;G17;144571.84506530754;151896.36667675988;51109.93802072525;143789.47839692535
16429;14.408333333333333;G17;184926.3296419435;194295.35234049943;65376.306445631744;183925.58017822352
16439;14.416666666666666;G17;170174.1004523448;178795.7229813345;60161.00661178564;169253.18432268142
16449;14.425;G17;174361.82997384787;183195.61770948142;61641.4788032756;173418.25147868486
16460;14.433333333333334;G17;182642.11386163;191895.41010016482;64568.77627331467;181653.72568643824
16470;14.441666666666666;G17;176741.22197305632;185695.55813298677;62482.65626456911;175784.76713263843
16480;14.45;G17;180357.89772675952;189495.46748731012;63761.2459756524;179381.8708420147
16491;14.458333333333334;G17;183022.81625531093;192295.40022520718;64703.36455180405;182032.36786664362
16501;14.466666666666667;G17;198821.97782528537;208895.00326640884;70288.78243352263;197746.03051118655
16511;14.475;G17;176931.57299261828;185895.5530092479;62549.9503411412;175974.088046422
16521;14.483333333333333;G17;167318.83054967446;175795.79499465623;59151.5938337167;166413.36603163072
16531;14.491666666666667;G17;150758.26348322417;158396.21095832964;53296.999144328955;149942.41832140047
16541;14.5;G17;166557.42505319862;174995.81399953127;58882.417026047544;165656.08096594343
16551;14.508333333333333;G17;163606.97928619027;171895.8882022023;57839.35708434736;162721.60186536264
16562;14.516666666666667;G17;159799.95215836813;167895.98359909773;56493.473171346785;158935.17688956458
16572;14.525;G17;187496.07266071392;196995.28764026592;66284.77798349735;186481.41674596065
16582;14.533333333333333;G17;162179.3441575766;170395.92402260308;57334.65063264029;161301.69254351815
16592;14.541666666666666;G17;154850.81749494624;162696.108248346;54743.82429753286;154012.82502051213
16602;14.55;G17;140859.99380182338;147996.459884306;49797.701271355916;140097.71423065732
16612;14.558333333333334;G17;151329.31760558105;158996.19670467332;53498.88175008082;150510.38212066595
16622;14.566666666666666;G17;164749.08717634703;173095.85932236962;58243.1221705059;163857.5291112553
16632;14.575;G17;138099.899054377;145096.52896323815;48821.93540622782;137352.5560438601
16643;14.583333333333334;G17;155041.1688690652;162896.10349712722;54811.11849945015;154202.14628693397
16654;14.591666666666667;G17;161988.99278345765;170195.92877382188;57267.35643072301;161112.37127709636
16665;14.6;G17;166842.95193709855;175295.80668644307;58983.35826625088;165940.06268925703
16676;14.608333333333333;G17;170459.62769080175;179095.71604076642;60261.947977334166;169537.16639863327
16687;14.616666666666667;G17;179691.66774006467;188795.48393031576;63525.71620626929;178719.24623321922
16698;14.625;G17;173790.775851491;182595.6319631377;61439.59619752373;172850.28767941942
16709;14.633333333333333;G17;150853.43934756215;158496.2087689803;53330.646307960196;150037.07913093054
16720;14.641666666666667;G17;183308.34349376787;192595.3932846391;64804.30591735258;182316.3499425955
16730;14.65;G17;187115.370267033;196595.29751522353;66150.18970500796;186102.77456575527
16740;14.658333333333333;G17;187400.89715093293;196895.29020213534;66251.13094521129;186386.75628906884
16750;14.666666666666666;G17;149520.98008328644;157096.24240003177;52859.58701988437;148711.83061861608
16760;14.675;G17;178359.20812123196;187395.5171888471;63054.65679284826;177393.9973682665
16770;14.683333333333334;G17;150567.91246366221;158196.2160820685;53229.70506775686;149753.09740761694
16780;14.691666666666666;G17;145999.48019392125;153396.33085635913;51614.64447243233;145209.38771876987
16790;14.7;G17;177692.97848909412;186695.53400437286;62819.12714881036;176731.37311210926
16800;14.708333333333334;G17;165224.9654343659;173595.84725806263;58411.35761262652;164330.8321009907
16810;14.716666666666667;G17;154470.11474670834;162296.1177507835;54609.235893698286;153634.18248766853
16820;14.725;G17;162560.04690581452;170795.9145201656;57469.23903647488;161680.3350763618
16831;14.733333333333333;G17;148188.52046445373;155696.2756585631;52388.52760646334;147386.58175366334
16842;14.741666666666667;G17;175789.46545701855;184695.58226160074;62146.185380327865;174838.16115316763
16853;14.75;G17;155612.22263686507;163496.0888709508;55013.00097985682;154770.10973356114
16863;14.758333333333333;G17;185402.20789996238;194795.34027619244;65544.54188775236;184398.8831679589
16874;14.766666666666667;G17;146094.6557037022;153496.32829448965;51648.291510718365;145304.04817566162
16884;14.775;G17;163511.8034218523;171795.89039155163;57805.709920716115;162626.9410558326
16894;14.783333333333333;G17;155707.39850120305;163596.08668160147;55046.64814348806;154864.77054309117
16904;14.791666666666666;G17;153708.7096047895;161496.1371281787;54340.059211374326;152876.89777461952
16914;14.8;G17;153803.88511457047;161596.13456630925;54373.70624966037;152971.55823151127
16924;14.808333333333334;G17;150377.56108954325;157996.22083328725;53162.41086583957;149563.77614119512
16934;14.816666666666666;G17;152471.4258502948;160196.16819736073;53902.646961584556;151646.30971919684
16944;14.825;G17;151614.844844038;159296.18976410525;53599.823115629355;150794.3641966178
16954;14.833333333333334;G17;144762.1964394265;152096.36192554113;51177.23222264254;143978.79966334716
16964;14.841666666666667;G17;136577.08841598235;143496.5673455084;48283.58191623472;135837.98626512382
16974;14.85;G17;154565.2902564893;162396.11518891406;54642.88293198433;153728.84294456028
16984;14.858333333333333;G17;155231.52024318418;163096.09874590847;54878.412701367444;154391.4675533558
16994;14.866666666666667;G17;144095.96645273166;151396.37836854675;50941.70245325944;143316.17505455168
17004;14.875;G17;168175.41155593126;176695.7734279117;59454.417679671904;167265.31155420974
17014;14.883333333333333;G17;154470.11474670834;162296.1177507835;54609.235893698286;153634.18248766853
17024;14.891666666666667;G17;162274.51966735758;170495.92146073366;57368.297670926346;161396.35300040996
17034;14.9;G17;151138.96623146208;158796.2014558921;53431.58754816353;150321.0608542441
17044;14.908333333333333;G17;145713.9529554643;153096.3377969272;51513.7031068838;144925.405642818
17054;14.916666666666666;G17;163321.45240229034;171595.8955152905;57738.41584414402;162437.62014204907
17064;14.925;G17;165700.8440469418;174095.83556627578;58579.59318009234;164804.1354433644
17074;14.933333333333334;G17;158277.14151997346;166296.02198136796;55955.119681353666;157420.6071108283
17084;14.941666666666666;G17;154755.64163060827;162596.11043769532;54710.17713390162;153918.1642109821
17094;14.95;G17;157706.0877521736;165696.03660754437;55753.237200947;156852.64366420114
17104;14.958333333333334;G17;141431.04792418025;148596.4456306497;49999.58387710778;140665.67802992277
17114;14.966666666666667;G17;179596.4918757267;188695.4861196651;63492.06904263805;178624.58542368916
17124;14.975;G17;149996.85834130534;157596.2303357248;53027.822462004995;149185.1336083515
17134;14.983333333333333;G17;149425.80421894847;156996.2445893811;52825.93985625313;148617.16980908604
17144;14.991666666666667;G17;152090.72310205686;159796.17769979825;53768.05855774997;151267.66718635318
17154;15.0;G17;145713.9529554643;153096.3377969272;51513.7031068838;144925.405642818
17164;15.008333333333333;G17;134292.87263566887;141096.62510517382;47476.05174391765;133566.13177333857
17174;15.016666666666667;G17;153708.7092502325;161496.13675565858;54340.05908602913;152876.89742198124
17184;15.025;G17;150567.9121091052;158196.21570954839;53229.70494241166;149753.09705497866
17194;15.033333333333333;G17;142953.85856257493;150196.4072483795;50537.9373671009;142180.24780865904
17204;15.041666666666666;G17;152756.95273419473;160496.16088427254;54003.58820178789;151930.29144251044
17214;15.05;G17;138480.60180261492;145496.51946080063;48956.523810062405;137731.19857670375
17224;15.058333333333334;G17;167128.4791755555;175595.79974587497;59084.29963179941;166224.04476520888
17234;15.066666666666666;G17;134007.34539721193;140796.63204574192;47375.110378369114;133282.14969738672
17244;15.075;G17;152756.95273419473;160496.16088427254;54003.58820178789;151930.29144251044
17254;15.083333333333334;G17;132674.88613293623;139396.66567679337;46904.05109029329;131956.90118507226
17264;15.091666666666667;G17;152947.30410831366;160696.15613305374;54070.88240370517;152119.61270893223
17274;15.1;G17;166652.60056297958;175095.81143766182;58916.06406433359;165750.74142283518
17284;15.108333333333333;G17;130390.66999806574;136996.7230639387;46096.52079263102;129685.04634064873
17294;15.116666666666667;G17;142192.4530660991;149396.42625325453;50268.76055943174;141422.96274297178
17304;15.125;G17;162274.51966735758;170495.92146073366;57368.297670926346;161396.35300040996
17314;15.133333333333333;G17;143049.0340723559;150296.40468651;50571.584405386944;142274.90826555082
17324;15.141666666666667;G17;147807.81771621582;155296.28516100065;52253.93920262877;147007.9392208197
17334;15.15;G17;130866.54825608463;137496.7109996317;46264.75623475164;130158.34933038412
17344;15.158333333333333;G17;165510.49267282285;173895.84031749453;58512.29897817505;164614.81417694257
17354;15.166666666666666;G17;142287.62893043706;149496.4240639052;50302.407723062985;141517.6235525018
17364;15.175;G17;128772.6834953331;135296.76363555825;45524.52013900666;128075.8157523824
17374;15.183333333333334;G17;135244.62915170664;142096.60097655986;47812.52262815889;134512.7377528094
17384;15.191666666666666;G17;134007.34539721193;140796.63204574192;47375.110378369114;133282.14969738672
17394;15.2;G17;139813.0614214476;146896.48620226927;49427.58322348342;139056.44744165646
17404;15.208333333333334;G17;142953.85856257493;150196.4072483795;50537.9373671009;142180.24780865904
17414;15.216666666666667;G17;132579.71026859825;139296.66786614273;46870.403926662046;131862.24037554223
17424;15.225;G17;145904.30432958325;153296.33304570842;51580.997308801074;145114.7269092398
17434;15.233333333333333;G17;140574.46656336644;147696.46682487408;49696.75990580738;139813.73215470545
17444;15.241666666666667;G17;151614.844844038;159296.18976410525;53599.823115629355;150794.3641966178
17454;15.25;G17;126869.16975414353;133296.8111477459;44851.57811983377;126182.60308816422
17464;15.258333333333333;G17;148474.04734835366;155996.2683454749;52489.46884666668;147670.5634769769
17474;15.266666666666667;G17;138956.4804151908;145996.50776901376;49124.75937752822;138204.50191907742
17484;15.275;G17;138004.72354459603;144996.5315251076;48788.28836794178;137257.89558696834
17494;15.283333333333333;G17;160371.006635282;168495.96971796156;56695.35590244385;159503.1410414683
17504;15.291666666666666;G17;145333.25056178338;152696.34767188484;51379.114828394406;144546.76346261264
17514;15.3;G17;149901.68247696737;157496.23252507413;52994.17529837375;149090.47279882146
17524;15.308333333333334;G17;142668.331678675;149896.41456146768;50436.99612689757;141896.26608534547
17534;15.316666666666666;G17;136291.5615320824;143196.5746585966;48182.640676031384;135554.00454181025
17544;15.325;G17;156373.62848789792;164296.0702385959;55282.17791287118;155527.3951518867
17554;15.333333333333334;G17;137243.3184026772;144196.55090250276;48519.11168561782;136500.61087391933
17564;15.341666666666667;G17;145142.8991876644;152496.35242310358;51311.820626477114;144357.4421961908
17574;15.35;G17;133245.9399007361;139996.65105061696;47105.933570699955;132524.86463169943
17584;15.358333333333333;G17;129343.73761768997;135896.74938190196;45726.402744758525;128643.77955164785
17594;15.366666666666667;G17;134102.5212615499;140896.6298563926;47408.757542000356;133376.81050691675
17604;15.375;G17;127725.75111495734;134196.7899535215;45154.40209113417;127034.54896338155
17614;15.383333333333333;G17;111165.18404850704;116797.20591719492;39299.807401746424;110563.60125315131
17624;15.391666666666667;G17;126964.3456184815;133396.80895839658;44885.22528346501;126277.26389769427
17634;15.4;G17;121348.98096836476;127496.95005065044;42900.04664026799;120692.28741984633
17644;15.408333333333333;G17;123633.19710323524;129896.89266350515;43707.57693793026;122964.14226426986
17654;15.416666666666666;G17;125727.06186398678;132096.8400275786;44447.81303367524;125046.67584227158
17664;15.425;G17;133531.46713919303;140296.6441100489;47206.87493624849;132808.8467076513
17674;15.433333333333334;G17;124965.65672206796;131296.8594049738;44178.63635135128;124289.3911292226
17684;15.441666666666666;G17;149806.50661262937;157396.23471442342;52960.528134742504;148995.81198929137
17694;15.45;G17;122776.61609697844;128996.91423024965;43404.75309197506;122112.19674169082
17704;15.458333333333334;G17;129724.44001137088;136296.73950694432;45860.99102324791;129022.42173185322
17714;15.466666666666667;G17;137148.14253833922;144096.5530918521;48485.464521986585;136405.9500643893
17724;15.475;G17;129819.61587570887;136396.737317595;45894.63818687915;129117.08254138326
17734;15.483333333333333;G17;123728.37296757323;129996.89047415582;43741.2241015615;123058.80307379992
17744;15.491666666666667;G17;113544.57604771551;119297.14634070029;40140.984863039936;112930.1169071049
17754;15.5;G17;133912.16988743094;140696.63460761134;47341.463340083064;133187.48924049494
17764;15.508333333333333;G17;132008.6565007984;138696.68249231915;46668.52144625538;131294.27692891503
17775;15.516666666666667;G17;126583.64287024358;132996.8184608341;44750.63687963044;125898.62136485062
17787;15.525;G17;130676.19688196568;137296.71575085048;46197.46203283435;129969.02806396231
17799;15.533333333333333;G17;129629.2645015899;136196.74206881374;45827.34398496186;128927.76127496143
17811;15.541666666666666;G17;114305.98118963435;120097.12696330513;40410.161545363895;113687.40162015389
17823;15.55;G17;126393.29185068163;132796.823584573;44683.342803058345;125709.30045106709
17834;15.558333333333334;G17;130009.96689527082;136596.7321938561;45961.93226345124;129306.4034551668
17845;15.566666666666666;G17;138290.25078305296;145296.5245845395;48889.22973349031;137541.8776629202
17855;15.575;G17;124965.65672206796;131296.8594049738;44178.63635135128;124289.3911292226
17865;15.583333333333334;G17;124775.30534794899;131096.86415619255;44111.342149433985;124100.06986280077
17876;15.591666666666667;G17;127059.52148281949;133496.80676904725;44918.87244709626;126371.92470722432
17886;15.6;G17;130771.37239174664;137396.71318898103;46231.109071120394;130063.68852085406
17895;15.608333333333333;G17;138861.30455085283;145896.50995836308;49091.11221389698;138109.84110954736
17905;15.616666666666667;G17;111641.06266108295;117297.19422540808;39468.04296921225;111036.904595525
17915;15.625;G17;118874.41381393232;124897.01256153463;42025.22226603363;118231.11166163925
17925;15.633333333333333;G17;119826.1703299701;125896.98843292068;42361.69315027488;119177.71764111007
17936;15.641666666666667;G17;128867.85935967109;135396.76144620893;45558.16730263791;128170.47656191245
17947;15.65;G17;121539.33234248371;127696.94529943168;42967.34084218527;120881.60868626814
17957;15.658333333333333;G17;124775.30534794899;131096.86415619255;44111.342149433985;124100.06986280077
17968;15.666666666666666;G17;119350.29207195122;125397.00049722767;42193.45770815425;118704.41465137467
17978;15.675;G17;129819.61587570887;136396.737317595;45894.63818687915;129117.08254138326
17988;15.683333333333334;G17;124394.60259971108;130696.8736586301;43976.75374559942;123721.42732995715
17998;15.691666666666666;G17;113163.87329947761;118897.15584313784;40006.39645920536;112551.47437426126
18009;15.7;G17;120873.10271034588;126996.96211495742;42731.81119814737;120218.98443011093
18020;15.708333333333334;G17;117446.77868531864;123397.04838193543;41520.51581432656;116811.20233979475
18031;15.716666666666667;G17;134102.5212615499;140896.6298563926;47408.757542000356;133376.81050691675
18041;15.725;G17;130961.72412042262;137596.7088102824;46298.403398382885;130253.01013991417
18051;15.733333333333333;G17;123157.31884521636;129396.90472781211;43539.34149580963;122490.83927453446
18061;15.741666666666667;G17;111355.53542262601;116997.20116597616;39367.101603663716;110752.92251957313
18072;15.75;G17;115352.91392456711;121197.10101786196;40780.27971858158;114728.66876179303
18083;15.758333333333333;G17;108690.6165395176;114197.26805555899;38424.98290216687;108102.42514230596
18094;15.766666666666667;G17;116685.37318884282;122597.0673868105;41251.33900665741;116053.91727410749
18105;15.775;G17;112307.29229322079;117997.17740988232;39703.57261325015;111699.52885168222
18116;15.783333333333333;G17;110879.65716460711;116497.21323028313;39198.86616154309;110279.61952983771
18127;15.791666666666666;G17;103646.30601175774;108897.39489415658;36641.686864721705;103085.41246372348
18138;15.8;G17;122395.91334874053;128596.92373268718;43270.16468814048;121733.5542088472
18149;15.808333333333334;G17;111736.23817086392;117397.19166353862;39501.690007498284;111131.56505241676
18160;15.816666666666666;G17;118493.71106569441;124497.02206397217;41890.63386219905;117852.46912879562
18171;15.825;G17;128487.15625687616;134996.77057612632;45423.57877345813;127791.83367643053
18182;15.833333333333334;G17;120111.69721387004;126196.98111983248;42462.63439047821;119461.69936442365
18193;15.841666666666667;G17;119540.64344607017;125596.99574600889;42260.75191007154;118893.73591779647
18204;15.85;G17;127059.52148281949;133496.80676904725;44918.87244709626;126371.92470722432
18215;15.858333333333333;G17;116875.72456296177;122797.06263559173;41318.63320857469;116243.2385405293
18226;15.866666666666667;G17;131342.4265141035;137996.69893532473;46432.99167687226;130631.65232011952
18237;15.875;G17;125441.53498008684;131796.8473406668;44346.8717934719;124762.694118958
18248;15.883333333333333;G17;114496.3325637533;120297.12221208635;40477.45574728118;113876.7228865757
18259;15.891666666666667;G17;115638.44080846704;121497.09370477375;40881.220958784914;115012.65048510661
18270;15.9;G17;113163.87329947761;118897.15584313784;40006.39645920536;112551.47437426126
18281;15.908333333333333;G17;116495.02181472385;122397.07213802925;41184.044804740115;115864.59600768566
18292;15.916666666666666;G17;109356.84652621245;114897.25161255337;38660.51267154997;108765.04975110145
18303;15.925;G17;122205.56197462157;128396.92848390594;43202.87048622319;121544.23294242537
18314;15.933333333333334;G17;114686.68429242926;120497.1178333877;40544.75007454367;114066.0445056358
18325;15.941666666666666;G17;107262.98176546092;112697.30424847991;37920.27657580499;106682.51617309974
18336;15.95;G17;107072.63039134197;112497.30899969867;37852.98237388771;106493.19490667792
18348;15.958333333333334;G17;106882.27901722302;112297.31375091744;37785.68817197042;106303.8736402561
18360;15.966666666666667;G17;118113.0083174565;124097.0315664097;41756.045458364475;117473.82659595198
18372;15.975;G17;112497.64366733975;118197.17265866356;39770.86681516744;111888.85011810405
18384;15.983333333333333;G17;116685.37318884282;122597.0673868105;41251.33900665741;116053.91727410749
18396;15.991666666666667;G17;114020.45430573441;119797.13427639334;40309.22030516056;113403.4198968403
18408;16.0;G17;101837.96848946315;106997.44058951503;36002.39213452526;101286.86096167362
18420;16.008333333333333;G17;102313.84674748204;107497.42852520804;36170.62757664588;101760.16395140902
18432;16.016666666666666;G17;98506.8199742169;103497.52429462358;34824.7437889905;97973.73932824921
18444;16.025;G17;113163.87329947761;118897.15584313784;40006.39645920536;112551.47437426126
18456;16.033333333333335;G17;108785.79275841259;114297.26623872979;38458.630191143304;108197.08630447429
18468;16.041666666666668;G17;120587.57582644594;126696.96942804563;42630.869957944036;119935.00270679734
18480;16.05;G17;111260.36026740204;116897.20410036572;39333.454690722865;110658.26241531964
18491;16.058333333333334;G17;105169.11700470939;110497.35688440644;37180.040480060015;104599.98259509802
18502;16.066666666666666;G17;99934.45510283057;104997.48847422279;35329.450240697566;99393.64865009372
18513;16.075;G17;95366.02283308959;100197.60324851338;33714.38964537303;94849.93896124663
18524;16.083333333333332;G17;96888.83347148425;101797.56486624315;34252.74313536614;96364.50873998289
18535;16.091666666666665;G17;97079.18484560322;101997.56011502439;34320.03733728343;96553.83000640472
18546;16.1;G17;99077.87409657377;104097.51004096729;35026.626394742365;98541.70312751467
18557;16.108333333333334;G17;101266.91436710628;106397.45484317132;35800.50952877339;100718.89716240816
18568;16.116666666666667;G17;99934.45510283057;104997.48847422279;35329.450240697566;99393.64865009372
18579;16.125;G17;107643.68451369884;113097.29474604237;38054.86497963957;107061.15870594337
18590;16.133333333333333;G17;100886.21161886836;105997.46434560884;35665.92112493881;100340.25462956453
18601;16.141666666666666;G17;108976.14377797455;114497.2611149909;38525.924267715396;108386.40721825782
18612;16.15;G17;106691.92764310405;112097.3185021362;37718.39397005313;106114.55237383427
18623;16.158333333333335;G17;106691.92764310405;112097.3185021362;37718.39397005313;106114.55237383427
18634;16.166666666666668;G17;97459.88759384112;102397.55061258684;34454.625741118005;96932.47253924835
18645;16.175;G17;99934.45510283057;104997.48847422279;35329.450240697566;99393.64865009372
18656;16.183333333333334;G17;93652.86082057598;98397.6463820024;33108.741953462624;93146.04791608854
18666;16.191666666666666;G17;101076.56299298731;106197.45959439008;35733.2153268561;100529.57589598635
18677;16.2;G17;103170.42810829585;108397.40733098365;36473.45154794628;102612.10982662634
18687;16.208333333333332;G17;104978.76563059044;110297.3616356252;37112.746278142724;104410.6613286762
18697;16.216666666666665;G17;94604.61733661377;99397.62225338844;33445.212837703875;94092.65389555936
18707;16.225;G17;115352.91392456711;121197.10101786196;40780.27971858158;114728.66876179303
18717;16.233333333333334;G17;104407.71150823357;109697.37588928151;36910.86367239086;103842.69752941074
18728;16.241666666666667;G17;85562.92866146979;89897.84961262032;30248.738810686038;85099.89532739525
18739;16.25;G17;102599.37363138197;107797.42121211984;36271.56881684921;102044.1456747226
18751;16.258333333333333;G17;101457.26574122523;106597.45009195255;35867.80373069068;100908.21842882998
18762;16.266666666666666;G17;100505.50922518744;105597.4742205665;35531.33284644943;99961.61244935916
