;id;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
10049;19690;61560;G17;118398.53520135644;124397.02425332148;114212.65847373266;50738.322794545296
10050;19694;61590;G06;461221.3039695925;484588.40845014655;444915.2278911405;197651.05506357804
10051;19699;61590;G17;102313.84674748204;107497.42852520804;98696.63012157024;43845.4156024551
10052;19702;61620;G06;444470.38588358025;466988.8295375588;428756.5238731766;190472.64286863277
10053;19707;61620;G17;107548.50864936084;112997.2969353917;103746.22512718392;46088.6694133755
10054;19710;61650;G06;435619.0482279983;457689.0517730519;420218.1175240321;186679.5044960282
10055;19715;61650;G17;121158.62994880282;127296.95517438934;116875.17248380148;51921.12947370985
10056;19718;61680;G06;435904.5751118982;457989.0444599636;420493.5498545121;186801.8637395543
10057;19723;61680;G17;116495.02181472383;122397.07213802924;112376.44213914784;49922.59414984164
10058;19726;61710;G06;443233.1017745285;465688.8602342207;427562.98286237125;189942.41907484285
10059;19731;61710;G17;127630.57560517636;134096.79251539096;123118.3081581986;54694.60692647883
10060;19734;61740;G06;452560.31768812943;475488.6259344208;436560.4432096565;193939.489570638
10061;19738;61740;G17;102599.37398593898;107797.42158463996;98972.06279407223;43967.7749979225
10062;19742;61770;G06;435428.69720843626;457489.0568967907;420034.4961983933;186597.93176830505
10063;19746;61770;G17;111831.4136806449;117497.18910166918;107877.71179449424;47924.05882597342
10064;19750;61800;G06;438855.0212334635;461088.9706298127;423339.6855322416;188066.2432983833
10065;19754;61800;G17;87751.9689320023;92197.79441482436;84649.57476867127;37605.09129573957
10066;19758;61830;G06;440473.0073816392;462788.929685673;424900.4691943244;188759.6125476196
10067;19762;61830;G17;123347.67021933533;129596.89997659335;118986.82114886632;52859.217361939605
10068;19766;61860;G06;432192.723848414;454089.13766750967;416912.9278481618;185211.19281400857
10069;19770;61860;G17;120682.75169078392;126796.9672386963;116416.11848566076;51717.19735051926
10070;19774;61890;G06;438569.4943495636;460788.9779429009;423064.2532017615;187943.88405485725
10071;19778;61890;G17;95937.07660088949;100797.58862233696;92545.3051099925;41112.72451354772
10072;19782;61920;G06;457794.97959000827;480988.4943446044;441610.0382152702;196182.7433815584
10073;19786;61920;G17;119730.99482018912;125796.99099479012;115498.0101473574;51309.332952196775
10074;19790;61950;G06;446183.54789609386;468788.7864040698;430409.1185401008;191206.79863367192
10075;19794;61950;G17;100505.50922518744;105597.4742205665;96952.22479182675;43070.47347355433
10076;19798;61980;G06;454083.1283265241;477088.58755215054;438029.41620892;194592.07245601268
10077;19802;61980;G17;99839.2795930496;104897.49103609222;96309.54912602536;42784.96847069925
10078;19806;62010;G06;449705.0477854591;472488.6979477425;433806.1188787903;192715.89667955317
10079;19810;62010;G17;115448.0897889051;121297.09882851264;111366.52348004708;49473.94353959886
10080;19813;62040;G06;435904.5754664552;457989.04483248375;420493.5501965341;186801.8638914956
10081;19817;62040;G17;120206.87307820802;126296.97893048316;115957.06414549812;51513.26507538737
10082;19821;62070;G06;450942.33153995377;473788.6668785604;434999.6595475737;193246.1203214017
10083;19825;62070;G17;104027.00875999565;109297.38539171904;100349.22478849436;44579.57136749427
10084;19829;62100;G06;464171.7497366009;487688.3342474755;447761.363226848;198915.43447046576
10085;19833;62100;G17;119064.76518805129;125097.00781031587;114855.334481556;51023.82794934169
10086;19837;62130;G06;463315.168730344;486788.35581422;446935.0658933859;198548.3565879462
10087;19841;62130;G17;123633.19710323524;129896.89266350516;119262.25347934634;52981.5766054657
10088;19845;62160;G06;455130.0607068999;478188.5612341873;439039.3352100427;195040.72321819677
10089;19849;62160;G17;107548.50900391786;112997.2973079118;103746.22546920588;46088.669565316806
10090;19853;62190;G06;443708.9803871045;466188.84854243393;428022.0372025339;190146.3513499748
10091;19857;62190;G17;109927.90029401232;115497.23698637696;106041.49545990943;47108.33018126976
10092;19861;62220;G06;434667.29171196045;456689.0759016658;419300.0095277506;186271.64024964703
10093;19865;62220;G17;97745.41447774104;102697.54329949863;94289.71078175794;41887.66679438978
10094;19869;62250;G06;446849.7775282317;469488.7695885441;431051.7942059021;191492.303636527
10095;19873;62250;G17;106025.6980109662;111397.33531766194;102277.2521279205;45436.08652800084
10096;19877;62280;G06;418392.2515294101;439589.4845522509;403600.3591659056;179297.16002595102
10097;19881;62280;G17;96317.77970368438;101197.57949241957;92912.5487873358;41275.870424818015
10098;19885;62310;G06;431621.6700806141;453489.1522936861;416362.06318720174;184966.4743269564
10099;19889;62310;G17;100886.21161886836;105997.46434560884;97319.46778512617;43233.61908094202
10100;19893;62340;G06;469501.5875028176;493288.2004683098;452902.7692373029;201199.4747971891
10101;19897;62340;G17;96032.25246522744;100897.58643298763;92637.1161148338;41153.511029350615
10102;19901;62370;G06;445326.96653528005;467888.80759829417;429582.8208646167;190839.72059921105
10103;19905;62370;G17;93081.80669821912;97797.66063565869;89790.98077912627;39889.13162246287
10104;19909;62400;G06;438950.1967432445;461188.9680679432;423431.49619506096;188107.02966224492
10105;19913;62400;G17;110213.42753246926;115797.23004580886;106316.92813241144;47230.689576737146
10106;19917;62430;G06;456272.1689516136;479388.5327268746;440141.0652160068;195530.16049618373
10107;19921;62430;G17;89560.3068088539;94097.74909198604;86393.98044043672;38380.033576581634
10108;19925;62460;G06;440568.1832459771;462888.92749632365;424992.2801991657;188800.3990634225
10109;19929;62460;G17;89274.77992495397;93797.75640507424;86118.54810995668;38257.67433305555
10110;19934;62490;G06;462934.4659821061;486388.3653166575;446567.8225580645;198385.2108286172
10111;19938;62490;G17;92701.1039499812;97397.67013809622;89423.73744380492;39725.98586313387
10112;19943;62520;G06;443994.5072710044;466488.8412293457;428297.469533014;190268.71059350087
10113;19947;62520;G17;101171.7388573253;106297.45740504075;97594.90045762814;43355.97847640942
10114;19952;62550;G06;430574.7377002384;452389.1786116494;415352.14418607904;184517.8235647723
10115;19956;62550;G17;100886.21161886836;105997.46434560884;97319.46778512617;43233.61908094202
10116;19961;62580;G06;431621.6700806141;453489.1522936861;416362.06318720174;184966.4743269564
10117;19965;62580;G17;114686.68429242926;120497.1178333877;110632.03680940437;49147.65202094087
10118;19970;62610;G06;428766.3998233868;450489.2239344877;413607.7385143136;183742.8812839302
10119;19974;62610;G17;100600.68473496842;105697.47165869705;97044.03545464612;43111.259837415935
10120;19979;62640;G06;432954.1293448898;454889.1186626346;417647.4145188046;185537.48433266656
10121;19983;62640;G17;100981.38748320632;106097.46215625951;97411.27878996746;43274.40559674493
10122;19988;62670;G06;441615.1156263529;463988.90117836045;426002.1992002885;189249.0498256066
10123;19992;62670;G17;96508.13107780334;101397.5747412008;93096.17045499648;41357.443304482505
10124;19997;62700;G06;415441.8057624018;436489.558754922;400754.22383019805;178032.7806190633
10125;20001;62700;G17;104217.36048867162;109497.3810130204;100532.846798177;44661.14439910007
10126;20006;62730;G06;429147.1025716247;450889.2144320502;413974.98184963496;183906.02704325924
10127;20010;62730;G17;99934.45510283056;104997.4884742228;96401.35978884473;42825.754834560845
10128;20015;62760;G06;419819.88665802375;441089.4487318501;404977.5215023496;179908.9565474641
10129;20019;62760;G17;93843.21219469492;98597.64163078362;90525.46744976896;40215.42314112085
10130;20024;62790;G06;432858.9538351088;454789.1212245041;417555.6038559852;185496.69796880492
10131;20028;62790;G17;112592.81917712072;118297.17009679411;108612.19846513694;48250.350344631406
10132;20033;62820;G06;423626.9134312889;445089.3529624346;408649.95417151926;181540.41383687145
10133;20037;62820;G17;95175.67145897064;99997.60799973216;91810.81878137177;40786.43314683104
10134;20042;62850;G06;433144.4807190088;455089.1139114159;417831.0361864653;185619.05721233104
10135;20046;62850;G17;132770.0616427172;139496.66311492393;128076.09215897096;56897.07422159633
10136;20051;62880;G06;434096.2375896036;456089.0901553221;418749.1445247686;186026.92161065355
10137;20055;62880;G17;84706.34765521299;88997.87117936484;81711.62877014437;36299.92552499023
10138;20060;62910;G06;440092.3046334012;462388.9391881105;424533.225859003;188596.46678829065
10139;20064;62910;G17;94890.1442205137;99697.61494030023;91535.38610886976;40664.073751363634
10140;20069;62940;G06;431526.4945708332;453389.1548555556;416270.2525243824;184925.6879630948
10141;20073;62940;G17;91463.82019548648;96097.70120727828;88230.19677502151;39195.7622212853
10142;20078;62970;G06;439806.7777495013;462088.9465011988;424257.793528523;188474.10754476453
10143;20082;62970;G17;102313.84674748204;107497.42852520804;98696.63012157024;43845.4156024551
10144;20087;63000;G06;434667.29171196045;456689.0759016658;419300.0095277506;186271.64024964703
10145;20091;63000;G17;90892.7664276866;95497.71583345468;87679.33211406143;38951.04373423311
10146;20096;63030;G06;446278.72340587486;468888.7838422004;430500.9292029201;191247.58499753356
10147;20100;63030;G17;129058.21073379004;135596.75669499015;124495.47049464266;55306.40344799191
10148;20105;63060;G06;445993.1965219749;468588.7911552886;430225.4968724401;191125.22575400744
10149;20109;63060;G17;104502.88737257155;109797.37369993218;100808.27912865704;44783.503642626165
10150;20113;63090;G06;451323.0339336347;474188.6570036028;435366.9025408731;193409.26592878945
10151;20117;63090;G17;116685.37318884282;122597.0673868105;112560.06380680854;50004.16702950613
10152;20121;63120;G06;444755.9127674802;467288.8222244706;429031.9562036567;190595.00211215884
10153;20125;63120;G17;126107.7649667817;132496.8308976612;121649.33515893514;54042.02404110416
10154;20129;63150;G06;441519.9401165719;463888.9037402298;425910.3885374691;189208.263461745
10155;20133;63150;G17;136291.5615320824;143196.5746585966;131473.09249766052;58406.17226747757
10156;20137;63180;G06;437998.4398726497;460188.99182403705;422513.3878567576;187699.16526392245
10157;20141;63180;G17;82898.00977836139;87097.91650220317;79967.22309837893;35524.98324414816
10158;20145;63210;G06;429242.2780814057;450989.21187018073;414066.7925124543;183946.8134071208
10159;20149;63210;G17;90607.23918922966;95197.72277402275;87403.89944155945;38828.68433876571
10160;20153;63240;G06;447040.12890235067;469688.7648373253;431235.4158735628;191573.8765161915
10161;20157;63240;G17;140288.9396794665;147396.4741379623;135329.1468344908;60119.20243654939
10162;20161;63270;G06;439711.6022397203;461988.94906306814;424165.9828657037;188433.3211809029
10163;20165;63270;G17;100315.15785106848;105397.47897178524;96768.60312416608;42988.90059388984
10164;20169;63300;G06;429908.5080681005;451689.1954271751;414709.4685202777;184232.3185619172
10165;20173;63300;G17;109927.90064856932;115497.23735889708;106041.4958019314;47108.33033321106
10166;20177;63330;G06;442662.04800672864;465088.87486039713;427012.1182014112;189697.70058779063
10167;20181;63330;G17;108214.73863605571;113697.28049238608;104388.90113500728;46374.17456817189
10168;20185;63360;G06;431907.196964514;453789.1449805979;416637.49551768176;185088.83357048247
10169;20189;63360;G17;115638.44080846704;121497.09370477375;111550.1448056858;49555.51626732205
10170;20193;63390;G06;442090.99388437177;464488.8891140535;426461.2531984291;189452.9819487972
10171;20197;63390;G17;75474.30725139305;79298.10291729536;72805.97908567845;32343.64139305669
10172;20201;63420;G06;435714.2237377792;457789.0492111824;420309.9281868514;186720.2908598898
10173;20205;63420;G17;96412.95521346536;101297.57693055012;93004.35945015516;41316.65678867961
10174;20209;63450;G06;431336.14319671417;453189.1596067743;416086.6308567217;184844.11508343028
10175;20213;63450;G17;126107.7646122247;132496.8305251411;121649.33481691318;54042.02388916285
10176;20217;63480;G06;441995.8183745908;464388.8916759229;426369.44253560976;189412.1955849356
10177;20221;63480;G17;84420.82077131305;88697.87849245305;81436.19643966433;36177.56628146413
10178;20225;63510;G06;453226.5473202673;476188.609118895;437203.118875458;194224.99457349308
10179;20229;63510;G17;96603.30658758432;101497.57217933136;93187.98111781584;41398.2296683441
10180;20233;63540;G06;427338.7650493301;448989.2601274086;412230.57651989145;183131.08491435845
10181;20237;63540;G17;88037.49617045924;92497.78747425629;84925.00744117326;37727.45069120696
10182;20241;63570;G06;427909.81881712994;449589.2455012322;412781.4411808515;183375.80340141064
10183;20245;63570;G17;115638.44080846704;121497.09370477375;111550.1448056858;49555.51626732205
10184;20249;63600;G06;438283.9667565496;460488.9845109488;422788.8201872376;187821.5245074485
10185;20253;63600;G17;99648.92786437365;104697.49541479089;96125.92711634272;42703.395439093445
10186;20257;63630;G06;434476.9403378415;456489.08065288456;419116.38786009;186190.0673699825
10187;20261;63630;G17;109832.72478423137;115397.2395482464;105949.68479709009;47067.54381740816
10188;20265;63660;G06;442471.6966326097;464888.8796116159;426828.4965337505;189616.12770812615
10189;20269;63660;G17;110879.65716460712;116497.21323028312;106959.60379821282;47516.19457959224
10190;20273;63690;G06;433049.3052092278;454989.1164732853;417739.2255236458;185578.27084846943
10191;20277;63690;G17;76330.88825764986;80198.08135055086;73632.27641914051;32710.71927557628
10192;20281;63720;G06;440282.65600752016;462588.93443689175;424716.8475266637;188678.0396679551
10193;20285;63720;G17;87276.09067398342;91697.80647913134;84190.52077053057;37401.15917254898
10194;20289;63750;G06;430289.2108163384;452089.1859247376;415076.711855599;184395.4643212462
10195;20293;63750;G17;95366.0228330896;100197.60324851338;91994.44044903242;40868.006026495525
10196;20297;63780;G06;432668.6024609899;454589.12597572285;417371.9821883245;185415.1250891405
10197;20301;63780;G17;110308.60304225024;115897.22748393942;106408.7387952308;47271.47594059875
10198;20305;63810;G06;433525.1834672467;455489.1044089784;418198.27952178655;185782.20297166004
10199;20309;63810;G17;98030.941361641;102997.53598641042;94565.14311223796;42010.02603791587
10200;20313;63840;G06;431716.8455903951;453589.1497318167;416453.8738500211;185007.260690818
10201;20317;63840;G17;76235.71274786889;80098.0839124203;73540.46575632115;32669.932911714684
10202;20321;63870;G06;434096.2372350466;456089.0897828019;418749.14418274665;186026.92145871223
10203;20325;63870;G17;102789.72500550092;107997.41646090106;99155.68411971096;44049.34772564568
10204;20329;63900;G06;428576.0484492678;450289.2286857065;413424.1168466529;183661.30840426573
10205;20333;63900;G17;95651.54971698952;100497.59593542515;92269.87277951246;40990.36527002162
10206;20337;63930;G06;425815.95405637845;447389.2981371588;410761.6031786061;182478.5018770425
10207;20341;63930;G17;104883.59012080946;110197.36419749464;101175.52246397838;44946.649401955154
10208;20345;63960;G06;437141.8592209499;459289.01376330166;421687.09086531744;187332.08753334417
10209;20349;63960;G17;80042.73952113403;84097.98814300477;77212.89842549076;34301.39020112201
10210;20353;63990;G06;432287.899712752;454189.1354781604;417004.73885300313;185251.97932981147
10211;20357;63990;G17;97650.23896796007;102597.5458613681;94197.9001189386;41846.88043052819
10212;20362;64020;G06;416488.7384973345;437589.5328094789;401764.1431733428;178481.43153318868
10213;20366;64020;G17;87085.73929986445;91497.81123035008;84006.89910286988;37319.58629288448
10214;20371;64050;G06;418772.954277648;439989.4750498135;403967.6025012269;179460.30578528
10215;20375;64050;G17;98601.99548399787;103597.52173275416;95116.00811522;42254.74467690937
10216;20379;64080;G06;421723.40039921337;443089.4012196625;406813.7381789565;180724.68534410908
10217;20383;64080;G17;120206.87307820802;126296.97893048316;115957.06414549812;51513.26507538737
10218;20387;64110;G06;430479.56219045736;452289.1811735188;415260.3335232597;184477.0372009107
10219;20391;64110;G17;105359.46837882836;110697.35213318768;101634.5764621191;45150.58152514575
10220;20395;64140;G06;411539.6031247986;432389.6567136869;396989.9801561872;176360.53681385305
10221;20399;64140;G17;81565.5505140857;85697.95013325465;78681.87176677617;34953.97323843799
10222;20403;64170;G06;414109.3464981261;435089.5923859735;399468.8724985953;177461.7706133531
10223;20407;64170;G17;105454.64388860932;110797.34957131823;101726.38712493844;45191.367889007335
10224;20411;64200;G06;416108.0357490966;437189.5423119164;401396.8998380214;178318.28577385968
10225;20415;64200;G17;118017.83280767551;123997.03412827912;113845.41548043326;50575.177187157606
10226;20419;64230;G06;426006.3054304974;447589.29338594;410945.22484626673;182560.07475670695
10227;20423;64230;G17;122205.56232917856;128396.92885642606;117885.0914849242;52369.78023589393
10228;20427;64260;G06;419534.3597741238;440789.4560449384;404702.0891718696;179786.597303938
10229;20431;64260;G17;108309.9141458367;113797.27793051663;104480.71179782665;46414.960932033486
10230;20435;64290;G06;427814.643307349;449489.24806310167;412689.6305180322;183335.01703754903
10231;20439;64290;G17;114781.85944765325;120597.11489899814;110723.8471302018;49188.43823286116
10232;20443;64320;G06;436951.50749227393;459089.0181420004;421503.4688556348;187250.5145017384
10233;20447;64320;G17;94699.79320095175;99497.62006403912;91351.76478323105;40582.50102364044
10234;20451;64350;G06;426291.83266895433;447889.2864453719;411220.6575187688;182682.4341521744
10235;20455;64350;G17;99744.1033741546;104797.49285292144;96217.73777916213;42744.18180295505
10236;20459;64380;G06;438950.1967432445;461188.9680679432;423431.49619506096;188107.02966224492
10237;20463;64380;G17;105359.46837882836;110697.35213318768;101634.5764621191;45150.58152514575
10238;20467;64410;G06;440758.5346200961;463088.92274510494;425175.9018668264;188881.97194308703
10239;20471;64410;G17;91178.29331158652;95797.70852036646;87954.76444454146;39073.40297775921
10240;20474;64440;G06;432192.724202971;454089.1380400298;416912.92819018377;185211.19296594983
10241;20478;64440;G17;124299.4270899301;130596.87622049951;119904.92948716968;53267.081760262095
10242;20481;64470;G06;426101.4812948354;447689.2911965907;411037.0358511081;182600.8612725099
10243;20485;64470;G17;106882.27901722302;112297.31375091744;103103.54946138254;45803.16441052042
10244;20488;64500;G06;432763.7779707709;454689.1234138535;417463.7928511439;185455.91145300207
10245;20492;64500;G17;104407.71150823357;109697.37588928152;100716.46812381572;44742.71712682326
10246;20495;64530;G06;417535.67052315327;438689.5061189954;402774.0618324435;178930.08214343144
10247;20500;64530;G17;111831.4136806449;117497.18910166918;107877.71179449424;47924.05882597342
10248;20503;64560;G06;412872.0627436313;433789.62345515547;398275.3318298118;176931.54697150452
10249;20508;64560;G17;133912.16953287393;140696.63423509122;129177.82182291304;57386.51134764201
10250;20511;64590;G06;422389.6300313512;443789.3844041368;407456.4138447578;181010.1903469641
10251;20516;64590;G17;100410.33336084946;105497.4764099158;96860.41378698545;43029.68695775143
10252;20519;64620;G06;417440.49501337233;438589.50868086494;402682.25116962416;178889.29577956986
10253;20524;64620;G17;102980.07637961987;108197.4117096823;99339.30578737165;44130.92060531019
10254;20527;64650;G06;418011.5491357292;439189.4944272086;403233.1161726062;179134.01441856334
10255;20532;64650;G17;89750.65818297285;94297.74434076724;86577.60210809739;38461.60645624613
10256;20535;64680;G06;423151.0351732701;444589.3650267416;408190.9001733786;181336.48171368084
10257;20540;64680;G17;91558.99605982444;96197.69901792891;88322.00777986282;39236.5487370882
10258;20543;64710;G06;432954.1293448898;454889.1186626346;417647.4145188046;185537.48433266656
10259;20548;64710;G17;105644.99526272828;110997.34482009948;101910.00879259914;45272.94076867184
10260;20552;64740;G06;432763.7783253279;454689.1237863735;417463.7931931658;185455.91160494337
10261;20557;64740;G17;132865.2375070552;139596.66092557463;128167.90316381228;56937.860737399234
10262;20560;64770;G06;424673.8461662217;446189.3270169915;409659.873514664;181989.06475099683
10263;20565;64770;G17;134197.69677133087;140996.62729452312;129453.25449541504;57508.8707431094
10264;20568;64800;G06;421057.1704125185;442389.4176626681;406171.06217113306;180439.18018931267
10265;20573;64800;G17;121539.33269704072;127696.9456719518;117242.41581912282;52084.27523303884
10266;20576;64830;G06;414109.3464981261;435089.5923859735;399468.8724985953;177461.7706133531
10267;20581;64830;G17;102218.67123770106;107397.43108707748;98604.81945875088;43804.6292385935
10268;20584;64860;G06;419153.65702588594;440389.4655473759;404334.8458365483;179623.451544609
10269;20589;64860;G17;100219.98234128753;105297.4815336547;96676.79246134672;42948.11423002824
10270;20592;64890;G06;425435.2513081405;446989.3076395963;410394.3598432847;182315.3561177135
10271;20597;64890;G17;112592.81917712072;118297.17009679411;108612.19846513694;48250.350344631406
10272;20600;64920;G06;420961.9949027375;442289.4202245376;406079.2515083137;180398.39382545103
10273;20604;64920;G17;99268.22547069272;104297.50528974851;95758.68412304332;42540.24983170576
10274;20608;64950;G06;414299.697872245;435289.5876347547;399652.494166256;177543.34349301763
10275;20612;64950;G17;97555.06345817912;102497.54842323752;94106.0894561192;41806.09406666659
10276;20616;64980;G06;427243.5891849921;448889.262316758;412138.76551505015;183090.2983985556
10277;20620;64980;G17;97269.53621972215;102197.55536380562;93830.65678361725;41683.73467119919
10278;20624;65010;G06;410683.0221185418;431489.67828043137;396163.682822725;175993.45893133347
10279;20628;65010;G17;113925.27879595345;119697.13683826276;109897.55013876168;48821.360502282885
10280;20632;65040;G06;414109.3464981261;435089.5923859735;399468.8724985953;177461.7706133531
10281;20636;65040;G17;73094.91560674159;76798.1628663101;70510.70875295294;31323.98062516244
10282;20640;65070;G06;426482.18368851626;448089.281321633;411404.2788444074;182764.0068798976
10283;20644;65070;G17;95841.90109110848;100697.59118420642;92453.49444717314;41071.93814968612
10284;20648;65100;G06;424197.9679082028;445689.3390812984;409200.8195165232;181785.13262780625
10285;20652;65100;G17;126298.11598634363;132696.82577392232;121832.95648457384;54123.59676882735
10286;20656;65130;G06;412301.0086212744;433189.6377088118;397724.46682682977;176686.82833251104
10287;20660;65130;G17;123252.49435499734;129496.90216594268;118895.010144025;52818.43084613671
10288;20664;65160;G06;413918.9951240071;434889.59713719226;399285.2508309346;177380.1977336886
10289;20668;65160;G17;96984.00933582224;101897.56267689382;93555.2244531372;41561.3754276731
10290;20672;65190;G06;405638.711590782;426189.80511902896;391297.70948477206;173831.77800007758
10291;20676;65190;G17;120016.52170408906;126096.98368170192;115773.44247783742;51431.69219572287
10292;20680;65220;G06;419058.48151610495;440289.46810924535;404243.0351737289;179582.66518074743
10293;20684;65220;G17;83754.5911391752;87997.89530797878;80793.52077386294;35892.06127860904
10294;20688;65250;G06;429051.9267072867;450789.2166213995;413883.1708447936;183865.2405274563
10295;20692;65250;G17;104027.00911455264;109297.38576423917;100349.22513051632;44579.571519435565
10296;20696;65280;G06;415441.8057624018;436489.558754922;400754.22383019805;178032.7806190633
10297;20700;65280;G17;91083.11744724856;95697.7107097158;87862.95343970017;39032.61646195631
10298;20704;65310;G06;403925.5495782683;424389.8482525179;389645.1148178479;173097.62223503838
10299;20708;65310;G17;98982.6985867928;103997.51260283672;95483.2517925633;42417.89058817966
10300;20712;65340;G06;423341.386547389;444789.3602755228;408374.5218410392;181418.05459334527
10301;20716;65340;G17;86705.03690618354;91097.82110530774;83639.65610957048;37156.44068549679
10302;20720;65370;G06;427243.5891849921;448889.262316758;412138.76551505015;183090.2983985556
10303;20724;65370;G17;144857.37194920747;152196.35936367168;139736.0661743031;62076.95124461471
10304;20728;65400;G06;427624.29193323;449289.2528143204;412506.00885037147;183253.4441578845
10305;20732;65400;G17;125631.8863542058;131996.84258944806;121190.28081877247;53838.09176597227
10306;20736;65430;G06;415727.3330008587;436789.5518143539;401029.65650270006;178155.14001453068
10307;20740;65430;G17;97935.76585186002;102897.53854827987;94473.33244941862;41969.23967405428
10308;20744;65460;G06;413157.58998208825;434089.61651458737;398550.7645023138;177053.9063669719
10309;20748;65460;G17;115638.44080846704;121497.09370477375;111550.1448056858;49555.51626732205
10310;20752;65490;G06;407827.7522158715;428489.7502937531;393409.3584918588;174769.86604024863
10311;20756;65490;G17;82802.83426858042;86997.91906407262;79875.41243555957;35484.19688028657
10312;20759;65520;G06;400594.4014175791;420889.93233014666;386431.73648884095;171670.09722076295
10313;20763;65520;G17;119159.94069783224;125197.00524844642;114947.14514437536;51064.61431320328
10314;20766;65550;G06;407161.5225837336;427789.7671092788;392766.6828260574;174484.36103739354
10315;20771;65550;G17;95080.49594918966;99897.61056160158;91719.0081185524;40745.64678296943
10316;20774;65580;G06;403354.4958104685;423789.8628786943;389094.2501568878;172852.9037479862
10317;20779;65580;G17;105930.52250118525;111297.3378795314;102185.44146510112;45395.30016413923
10318;20782;65610;G06;413062.4141177503;433989.6187039368;398458.9534974725;177013.11985116903
10319;20786;65610;G17;99077.87409657377;104097.51004096727;95575.06245538266;42458.67695204126
10320;20789;65640;G06;424578.6703018837;446089.3292063408;409568.06250982266;181948.27823519392
10321;20793;65640;G17;112307.2922932208;117997.17740988232;108336.76613465692;48127.99110110531
10322;20796;65670;G06;425244.9002885786;446789.3127633352;410210.738517646;182233.7833899903
10323;20800;65670;G17;95937.07695544646;100797.58899485708;92545.30545201444;41112.72466548902
10324;20803;65700;G06;415822.50851063966;436889.54925248446;401121.46716551937;178195.9263783923
10325;20807;65700;G17;79947.56401135305;83997.9907048742;77121.08776267139;34260.603837260416
10326;20810;65730;G06;423055.859308932;444489.3672160909;408099.0891685372;181295.69519787797
10327;20814;65730;G17;116780.5490531808;122697.06519746115;112651.87481164985;50044.95354530903
10328;20818;65760;G06;418297.07601962914;439489.4871141205;403508.5485030862;179256.37366208943
10329;20822;65760;G17;99458.57649025468;104497.50016600965;95942.30544868208;42621.82255942896
10330;20826;65790;G06;414394.873382026;435389.58507288527;399744.3048290753;177584.12985687918
10331;20830;65790;G17;109832.72478423137;115397.2395482464;105949.68479709009;47067.54381740816
10332;20834;65820;G06;418868.130141986;440089.4728604641;404059.4135060682;179501.0923010829
10333;20838;65820;G17;116780.54869862378;122697.06482494104;112651.87446962787;50044.95339336772
10334;20842;65850;G06;418106.7246455101;439289.4918653392;403324.9268354256;179174.80078242492
10335;20846;65850;G17;116399.84630494288;122297.0746998987;112284.6314763285;49881.80778598004
10336;20850;65880;G06;419344.0084000049;440589.46079615713;404518.46750420897;179705.02442427352
10337;20854;65880;G17;128772.6834953331;135296.76363555825;124220.03782214069;55184.04405252451
10338;20857;65910;G06;418011.5491357292;439189.4944272086;403233.1161726062;179134.01441856334
10339;20861;65910;G17;164082.85754420917;172395.8761378953;158281.85152983374;70315.81072325715
10340;20864;65940;G06;417630.84638749127;438789.50392964616;402865.8728372848;178970.86865923434
10341;20868;65940;G17;106311.22489486614;111697.32800457372;102552.68445840052;45558.44577152692
10342;20871;65970;G06;420961.9949027375;442289.4202245376;406079.2515083137;180398.39382545103
10343;20875;65970;G17;141811.7506724182;148996.4361282122;136798.12017577622;60771.78547386537
10344;20879;66000;G06;425244.9002885786;446789.3127633352;410210.738517646;182233.7833899903
10345;20883;66000;G17;74046.67247733638;77798.13911021629;71428.81709125632;31731.84502348493
10346;20887;66030;G06;420771.64352861856;442089.4249757563;405895.629840653;180316.82094578657
10347;20891;66030;G17;75474.30760595006;79298.10328981548;72805.9794277004;32343.641544998
10348;20894;66060;G06;416869.44124557247;437989.5233070413;402131.3865086641;178644.57729251767
10349;20898;66060;G17;116304.6704406049;122197.07688924804;112192.82047148718;49841.02127017714
10350;20901;66090;G06;412776.88687929336;433689.6256445049;398183.52082497056;176890.76045570165
10351;20905;66090;G17;73094.91560674159;76798.1628663101;70510.70875295294;31323.98062516244
10352;20909;66120;G06;408398.80633822834;429089.7360400968;393960.2234948408;175014.5846792421
10353;20913;66120;G17;99363.4009804737;104397.50272787908;95850.4947858627;42581.03619556736
10354;20916;66150;G06;412491.3603499504;433389.6333301132;397908.08883651247;176768.40136411684
10355;20920;66150;G17;100981.38748320632;106097.46215625951;97411.27878996746;43274.40559674493
10356;20923;66180;G06;415441.8057624018;436489.558754922;400754.22383019805;178032.7806190633
10357;20927;66180;G17;84896.69902933195;89197.86642814608;81895.25043780505;36381.498404654725
10358;20931;66210;G06;418582.602903529;439789.4798010322;403783.9808335663;179378.73290561553
10359;20935;66210;G17;117351.60282098064;123297.05057128477;113202.73947260992;50289.67203236122
10360;20939;66240;G06;408874.6845962472;429589.7239757898;394419.2774929816;175218.51680243268
10361;20943;66240;G17;120682.75169078392;126796.9672386963;116416.11848566076;51717.19735051926
10362;20948;66270;G06;420676.4680188376;441989.4275376258;405803.8191778337;180276.03458192496
10363;20952;66270;G17;113068.69778969664;118797.15840500729;109071.25280529962;48454.2826197633
10364;20957;66300;G06;414109.3464981261;435089.5923859735;399468.8724985953;177461.7706133531
10365;20961;66300;G17;101266.91436710628;106397.45484317132;97686.71112044752;43396.76484027102
10366;20966;66330;G06;412396.1844856125;433289.63551946246;397816.2778316711;176727.61484831394
