id;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
9386;28770;G04;264112.4885113777;277493.3624227688;254775.02232351978;113182.35207362089
9395;28800;G04;251644.47545664952;264393.6756764586;242747.8049728663;107839.32929127353
9404;28830;G04;266206.35291757225;279693.30941432214;256794.8599837433;114079.65344604776
9413;28860;G04;274676.9878249164;288593.0966812667;264966.02299756656;117709.6460593233
9422;28890;G04;266016.0018980103;279493.31453806104;256611.23865810462;113998.08071832456
9431;28920;G04;264398.01539527765;277793.35510968056;255050.4546539998;113304.71131714698
9440;28950;G04;278008.1363401626;292093.0129761581;268179.4016685954;119137.17122554003
9449;28980;G04;248884.38070920313;261493.7447553907;240085.29096279747;106656.52261210898
9458;29010;G04;289334.0411501771;303992.7282297809;279104.8890132849;123990.75672990043
9467;29040;G04;295330.1085485317;310292.5776350895;284888.97068954125;126560.30205947881
9476;29070;G04;263160.73164078296;276493.38617886265;253856.91398521644;112774.48767529843
9485;29100;G04;266396.7046462482;279893.3050356235;256978.48199342593;114161.22647765354
9494;29130;G04;257640.54250044716;270693.52470924705;248531.8863071007;110408.87446891061
9503;29160;G04;280577.87971349;294792.9486484447;270658.29401100357;120238.40502504009
9512;29190;G04;268966.4473104616;282593.23996286985;259457.37365179014;115262.45997327099
9517;29220;G06;198155.74819314753;208195.02008193458;191150.12491076533;84917.35390408253
9522;29220;G04;275057.69057315425;288993.0871788291;265333.26633288787;117872.79181865229
9527;29250;G06;537266.6653433425;564486.4971137856;518272.07197980094;230239.41509562824
9532;29250;G04;247361.5700708085;259893.78313766097;238616.31796353403;106003.93972673432
9541;29280;G04;259544.05624163675;272693.4771970594;250368.10298370747;111224.60326555558
9550;29310;G04;268680.9204265617;282293.24727595807;259181.94132131012;115140.1007297449
9559;29340;G04;266111.17740779126;279593.3119761916;256703.04932092392;114038.86708218615
9569;29370;G04;284194.55511263624;298592.85763024795;274147.1050125125;121788.28943478293
9579;29400;G04;276199.798463311;290193.0582989964;266434.99599682994;118362.22894469796
9589;29430;G04;244696.65118770007;257093.8500272438;236045.6149583065;104861.91956337265
9598;29460;G04;270203.73141951335;283893.20926620794;260650.91466259552;115792.68376706088
9607;29490;G04;260115.1100094366;273293.462570883;250918.96764466754;111469.32175260776
9616;29520;G04;276961.20395978686;290993.0392941214;267169.4826674727;118688.52046335596
9626;29550;G04;242602.78642694856;254893.90266317036;234025.77695606105;103964.61803900449
9635;29580;G04;255737.02946837162;268693.572966475;246695.67031453789;109593.14597614825
9644;29610;G04;276866.02845000586;290893.0418559908;267077.6720046533;118647.73409949435
9653;29640;G06;404591.7792104062;425089.8314369922;390287.7904836493;173383.12723789347
9654;29640;G04;250407.1917021548;263093.7067456406;241554.2643040829;107309.10564942495
9663;29670;G04;257069.4887326473;270093.53933542344;247981.02164614064;110164.15598185842
9672;29700;G04;282291.04172600363;296592.9055149557;272310.88867792767;120972.56079007925
9681;29730;G04;270203.73141951335;283893.20926620794;260650.91466259552;115792.68376706088
9690;29760;G06;822412.9773265735;864079.3309879397;793337.2853306168;352435.56892873364
9691;29760;G04;289143.6897760581;303792.73298099963;278921.26734562416;123909.18385023592
9700;29790;G04;291047.2035172477;305792.68546881207;280757.48402223096;124724.9126468809
9709;29820;G04;259734.4072611987;272893.47207332053;250551.7243093462;111306.17599327877
9718;29850;G04;267253.285652505;280793.28346887894;257804.77932688798;114528.30436017313
9728;29880;G04;256022.55599771455;268993.56528086663;246971.10230299598;109715.50506773304
9738;29910;G04;268300.2176783238;281893.2567783956;258814.6979859888;114976.95497041591
9748;29940;G04;267158.10978816706;280693.2856582283;257712.9683220467;114487.51784437025
9758;29970;G04;263636.60989880183;276993.37411455566;254315.9679833571;112978.419798489
9768;30000;G04;282195.8658616657;296492.9077043051;272219.0776730864;120931.77427427637
9778;30030;G04;268395.39354266174;281993.25458904624;258906.50899083007;115017.7414862188
9788;30060;G04;264493.19090505864;277893.35254781117;255142.2653168192;113345.4976810086
9798;30090;G04;260400.63724789355;273593.4556303149;251194.40031716952;111591.68114807516
9808;30120;G04;288096.75739568233;302692.75929896295;277911.34834450146;123460.53308805184
9818;30150;G04;266301.52878191025;279793.3072249728;256886.67098858464;114120.43996185066
9828;30180;G04;295996.3381806696;310992.5608195638;285531.64635534264;126845.8070623339
9838;30210;G04;289429.216659958;304092.72566791147;279196.6996761042;124031.54309376201
9848;30240;G04;260115.1100094366;273293.462570883;250918.96764466754;111469.32175260776
9858;30270;G04;270394.0824390753;284093.20414246904;260834.53598823422;115874.25649478406
9868;30300;G04;264588.36676939664;277993.35035846184;255234.0763216605;113386.2841968115
9878;30330;G04;252501.05646290633;265293.6541097141;243574.10230632834;108206.40717379311
9888;30360;G04;268109.8666587618;281693.26190213446;258631.07666035002;114895.3822426927
9898;30390;G04;261637.9210023883;274893.42456113285;252387.94098595297;112121.90478992375
9908;30420;G04;262589.6775184261;275893.400432519;253306.0489822344;112529.76903630493
9918;30450;G04;286859.4736411876;301392.790368145;276717.807675718;122930.30944620326
9928;30480;G04;273915.5823284405;287793.1156861417;264231.5363269238;117383.3545406653
9938;30510;G04;280768.230733052;294992.9435247059;270841.9153366423;120319.9777527633
9948;30540;G04;254594.92122365785;267493.6014737875;245593.9403085738;109103.70869816127
9958;30570;G04;266396.7042916912;279893.30466310336;256978.48165140397;114161.22632571224
9968;30600;G04;261066.86688003142;274293.4388147892;251837.07598297094;111877.18615093025
9978;30630;G04;264112.4881568207;277493.36205024866;254775.02198149782;113182.35192167958
9988;30660;G04;253643.16435306307;266493.6252298814;244675.83197027043;108695.84429983879
9998;30690;G04;274581.8119605784;288493.098870616;264874.2119927252;117668.8595435204
10008;30720;G04;252120.35371466842;264893.66361215163;243206.858971007;108043.26141446413
10018;30750;G04;260210.2858737746;273393.46038153366;251010.77864950887;111510.10826841067
10028;30780;G04;276580.5012115489;290593.0487965589;266802.2393321513;118525.37470402697
10038;30810;G04;252881.75921114424;265693.64460727654;243941.34564164968;108369.5529331221
10048;30840;G04;252976.93472092523;265793.6420454071;244033.15630446907;108410.3392969837
10058;30870;G04;259924.75863531767;273093.46732210176;250735.3459770069;111387.74887294328
10068;30900;G04;270774.7851873132;284493.19464003155;261201.7793235556;116037.40225411307
10077;30930;G04;245077.354290495;257493.8408973264;236412.8586356498;105025.06547464295
10086;30960;G04;254785.2722432198;267693.59635004867;245777.56163421253;109185.28142588446
10095;30990;G04;265635.2991497724;279093.3240404986;256243.99532278324;113834.93495899557
10104;31020;G04;254880.4481075578;267793.59416069934;245869.37263905388;109226.06794168738
10113;31050;G04;284765.6088804361;299192.84300407156;274697.9696734726;122033.00792183512
10123;31080;G04;250692.71858605475;263393.6994325524;241829.69663456292;107431.46489295104
10128;31110;G07;222140.01743200916;233394.41733064887;214286.45127376897;95195.53507045479
10133;31110;G04;229183.01721073958;240794.24041799418;221080.45195114808;98213.73116221726
10138;31140;G07;214145.26078268394;224994.61799939733;206574.34225808643;91769.47458036982
10143;31140;G04;269537.5017873755;283193.22608173365;260008.23899679413;115507.17876420579
10152;31170;G04;267919.51528464287;281493.26665335323;258447.45499268937;114813.80936302822
10161;31200;G04;263255.9075051209;276593.38398951327;253948.7249900577;112815.2741911013
10170;31230;G04;258116.42111302307;271193.5130174602;248990.9406472634;110612.80674404251
10179;31260;G04;296377.04092890746;311392.5513171262;285898.88969066396;127008.95282166288
10188;31290;G04;247076.04318690856;259593.7904507492;238340.885633054;105881.58048320822
10197;31320;G04;253643.16435306307;266493.6252298814;244675.83197027043;108695.84429983879
10202;31350;G07;395930.7932835001;415990.0492937866;381933.00614418735;169671.56189689474
10207;31350;G04;279911.64972679515;294092.9650914503;270015.6180031802;119952.8998702437
10216;31380;G04;276104.62295353005;290093.06086086587;266343.18533401063;118321.44258083637
10226;31410;G04;275438.3933213922;289393.07767639164;265700.50966820924;118035.93757798128
10231;31440;G07;257735.71836478516;270793.5225198977;248623.69731194206;110449.66098471351
10236;31440;G04;276485.3253472109;290493.0509859082;266710.42832731;118484.58818822405
10245;31470;G04;278484.0145981815;292593.0009118511;268638.4556667361;119341.10334873061
10255;31500;G04;254404.5698495389;267293.6062250063;245410.31864091314;109022.13581849678
10264;31530;G07;312556.90489256283;328392.14448337024;301506.7287056458;133942.64637761467
10265;31530;G04;270965.13656143215;284693.1898888127;261385.40099121624;116118.97513377755
10274;31560;G07;213954.90940856497;224794.6227506161;206390.72059042574;91687.90170070532
10275;31560;G04;281053.75761695195;295292.93621161766;271117.3476671223;120442.33699628939
10284;31590;G07;169031.99256218807;177595.7518611672;163056.0142049674;72436.70529065146
10285;31590;G04;268014.69079442386;281593.26409148384;258539.26565550876;114854.59572688983
10294;31620;G07;367378.09177489753;385990.7668193629;354389.7604413714;157435.63192245716
10295;31620;G04;274010.7581927785;287893.1134967924;264323.34733176517;117424.14105646822
10304;31650;G07;325310.444831191;341791.8239165923;313809.3783867793;139408.02840348816
10305;31650;G04;250787.8940958357;263493.69687068294;241921.50729738228;107472.25125681264
10314;31680;G07;211194.8150156756;221894.69220206837;203728.2069223789;90505.09517348207
10315;31680;G04;279530.9469785573;293692.97459388786;269648.3746678589;119789.75411091471
10324;31710;G07;323882.8100571343;340291.86010951316;312432.21639235714;138796.23203391637
10325;31710;G04;256022.55599771455;268993.56528086663;246971.10230299598;109715.50506773304
10335;31740;G04;285907.71712514985;300392.814496759;275799.6996794366;122522.44519982209
10344;31770;G07;317981.9181685606;334092.0081423351;306739.9453789201;136267.4730681996
10345;31770;G04;269061.6231747996;282693.2377735205;259549.18465663146;115303.24648907389
10354;31800;G07;265730.4746595534;279193.32147862914;256335.8059856026;113875.72132285718
10355;31800;G04;271345.8393096701;285093.1803863752;261752.64432653761;116282.12089310655
10364;31830;G07;217666.76067204916;228694.52954307004;209971.34259677603;93278.57262625106
10365;31830;G04;268395.39354266174;281993.25458904624;258906.50899083007;115017.7414862188
10374;31860;G07;231943.11124907195;243694.1705940218;223742.965277173;99396.5375374992
10375;31860;G04;269347.15005869954;282993.23046043236;259824.6169871115;115425.60573259999
10384;31890;G07;223186.9494578279;234494.39064016545;215296.3699328697;95644.18568069756
10385;31890;G04;259163.35349339884;272293.4866994969;250000.85964838613;111061.4575062266
10394;31920;G07;396025.9691478381;416090.04710443725;382024.8171490287;169712.34841269764
10395;31920;G04;271631.36619357;285393.173073287;262028.07665701766;116404.48013663264
10404;31950;G07;394407.98264510545;414390.0876760568;380464.03314492386;169018.97901152007
10405;31950;G04;271441.0151740081;285193.1781970259;261844.45533137897;116322.90740890946
10414;31980;G07;371185.1185481627;389990.6710499473;358062.19311054103;159067.0892118645
10415;31980;G04;282100.6903518847;296392.91026617447;272127.267010267;120890.98791041477
10424;32010;G07;340348.2009046896;357591.445962669;328315.48773781897;145852.28483339428
10425;32010;G04;282100.6903518847;296392.91026617447;272127.267010267;120890.98791041477
10434;32040;G07;299613.01357981574;314792.46980136697;289020.45735685155;128395.69147207672
10435;32040;G04;279911.64972679515;294092.9650914503;270015.6180031802;119952.8998702437
10444;32070;G07;243269.0164136434;255593.8862201647;234668.4529638844;104250.12319380089
10445;32070;G04;273725.2313088786;287593.1208098806;264047.9150012851;117301.78181294212
10454;32100;G07;340728.90365292755;357991.4364602315;328682.73107314034;146015.43059272328
10455;32100;G04;273534.8795802026;287393.1251885793;263864.2929916025;117220.20878133633
10464;32130;G07;318172.2695426796;334292.0033911164;306923.56704658084;136349.0459478641
10465;32130;G04;271345.8393096701;285093.1803863752;261752.64432653761;116282.12089310655
10474;32160;G07;285812.54126081185;300292.81668610824;275707.8886745953;122481.65868401919
10475;32160;G04;279626.1228428952;293792.97240453854;269740.1856727002;119830.5406267176
10484;32190;G07;266206.35291757225;279693.30941432214;256794.8599837433;114079.65344604776
10485;32190;G04;271345.8393096701;285093.1803863752;261752.64432653761;116282.12089310655
10494;32220;G07;222806.247064147;234094.40051512312;214929.12693957033;95481.04007330986
10495;32220;G04;255546.67773969565;268493.5773451736;246512.04830485524;109511.57294454245
10504;32250;G07;404306.25232650625;424789.8387500804;390012.3581531693;173260.76799436737
10505;32250;G04;270679.6096775322;284393.19720190094;261109.96866073622;115996.61589025146
10514;32280;G07;128296.8048827572;134796.7753273451;123760.98348197802;54980.111777392616
10515;32280;G04;265254.59640153445;278693.3335429361;255876.75198746187;113671.78919966657
10524;32310;G07;286002.8926349308;300492.81193488947;275891.51034225593;122563.23156368367
10525;32310;G04;283813.8523643983;298192.8671326855;273779.8616771911;121625.14367545393
10534;32340;G07;180833.77598477842;189995.45542300315;174440.5558898195;77494.22307014374
10535;32340;G04;265540.1236399914;278993.326602368;256152.18465996385;113794.14859513396
10544;32370;G07;264969.0691630775;278393.3404835042;255601.31931495987;113549.42980419917
10545;32370;G04;278293.66322406253;292393.0056630699;268454.83399907546;119259.53046906613
10554;32400;G07;270108.55590973236;283793.2118280774;260559.10399977615;115751.89740319927
10555;32400;G04;275914.27157941106;289893.06561208464;266159.5636663499;118239.86970117186
10564;32430;G07;291808.6086591665;306592.66609141685;281491.97035085165;125051.20401359757
10565;32430;G04;264683.5426337346;278093.34816911246;255325.8873265018;113427.07071261438
10574;32460;G07;305418.72960405145;320892.32395789435;294620.91736544727;130883.66392199062
10575;32460;G04;268871.27180068067;282493.2425247393;259365.5629889708;115221.67360940941
10584;32490;G07;314650.7700078714;330592.09221996384;303526.56704991317;134839.94805392416
10585;32490;G04;275152.86608293524;289093.0846169597;265425.07699570723;117913.57818251388
10594;32520;G07;308940.2298479737;324592.23587408714;298017.9180461588;132392.76211981318
10595;32520;G04;291237.5545368096;305992.6803450731;280941.1053478696;124806.48537460409
10604;32550;G07;268395.39354266174;281993.25458904624;258906.50899083007;115017.7414862188
10605;32550;G04;280197.1769652521;294392.9581508822;270291.0506756822;120075.25926571108
10614;32580;G07;375468.0239340037;394490.56358874496;362193.6801198733;160902.47877640373
10615;32580;G04;282481.39310012263;296792.900763737;272494.5103455884;121054.13366974377
10624;32610;G07;192445.2076786928;202195.16336353775;185641.47556498897;82470.16781803023
10625;32610;G04;270394.0824390753;284093.20414246904;260834.53598823422;115874.25649478406
10633;32640;G07;290571.3249046718;305292.69716059894;280298.4296820683;124520.98037174901
10634;32640;G04;267348.461162286;280893.28090700955;257896.58998970737;114569.09072403473
10643;32670;G07;307893.29711304087;323492.2618195303;297007.9987030141;131944.11120568778
10644;32670;G04;254309.3943397579;267193.60878687573;245318.50797809378;108981.34945463517
10652;32700;G07;180167.54599808357;189295.4718660088;173797.87988199617;77208.71791534736
10653;32700;G04;276294.974327649;290293.0561096471;266526.8070016713;118403.01546050087
10661;32730;G07;257545.3669906662;270593.5272711165;248440.07564428137;110368.08810504901
10662;32730;G04;273439.70407042163;287293.1277504487;263772.48232878314;117179.42241747472
10670;32760;G07;290000.27078231494;304692.7114142552;279747.56467908627;124276.26173275552
10671;32760;G04;269156.7986845806;282793.23521165113;259640.99531945086;115344.0328529355
10679;32790;G07;201201.36946993685;211394.9433173941;194088.07090929223;86222.51967483187
10680;32790;G04;270013.3800453944;283693.2140174267;260467.29299493486;115711.1108873964
10688;32820;G07;177788.1543534321;186795.5318150235;171502.60954927065;76189.0571474531
10689;32820;G04;277722.60910170566;291793.01991672616;267903.96899609343;119014.81183007263
10697;32850;G07;381654.44270647736;400990.4082428348;368161.3834637904;163553.5969856466
10698;32850;G04;280102.00110091415;294292.9603402316;270199.2396708409;120034.47274990821
10706;32880;G07;276580.5012115489;290593.0487965589;266802.2393321513;118525.37470402697
10707;32880;G04;274105.9337025595;287993.110934923;264415.15799458453;117464.92742032981
10715;32910;G07;251739.6509664305;264493.6731145891;242839.61563568565;107880.11565513512
10716;32910;G04;271441.0148194511;285193.17782450584;261844.454989357;116322.90725696816
10724;32940;G07;426862.8867913112;448489.2721917156;411771.52252175077;182927.15279116787
10725;32940;G04;259639.23175141774;272793.47463519;250459.91364652687;111265.38962941719
10733;32970;G07;256212.9077263905;269193.560902168;247154.7243126786;109797.07809933883
10734;32970;G04;278674.36597230047;292792.9961606324;268822.07733439683;119422.67622839512
10742;33000;G07;325405.620695529;341891.82172724296;313901.18939162063;139448.81491929106
10743;33000;G04;275248.04194727325;289193.0824276104;265516.8880005486;117954.3646983168
10751;33030;G07;170269.27631668278;178895.72079198516;164249.5548737508;72966.92893250003
10752;33030;G04;279150.24423031934;293292.9840963254;269281.1313325375;119626.6083515857
10760;33060;G07;336065.2958734056;353091.5537963915;324184.0010705087;144016.89542079635
10761;33060;G04;273154.1771865217;286993.13506353693;263497.04999830306;117057.06317394863
10769;33090;G06;365855.28113650286;384390.8052016331;352920.787442108;156783.0490370825
10770;33090;G07;165510.49267282285;173895.84031749453;159659.01386627782;70927.60724477022
10771;33090;G04;259353.7045129608;272493.4815757581;250184.48097402486;111143.03023394979
10779;33120;G07;303134.51346918097;318492.38134503964;292417.45769554115;129904.78951795796
10780;33120;G04;272202.4203159269;285993.15881963074;262578.94165999966;116649.19877562614
10788;33150;G07;260019.93449965565;273193.46513275243;250827.15698184818;111428.53538874617
10789;33150;G04;280102.00110091415;294292.9603402316;270199.2396708409;120034.47274990821
10797;33180;G07;205484.27450122088;215894.83548367157;198219.55757660256;88057.90908742978
10798;33180;G04;277341.90670802473;291393.02979168383;267536.726002794;118851.66622268494
10806;33210;G07;231562.40885539103;243294.18046897944;223375.7222838736;99233.3919301115
10807;33210;G04;264493.19090505864;277893.35254781117;255142.2653168192;113345.4976810086
10815;33240;G07;377371.53732063633;396490.5157040372;364029.8964544581;161718.2074211074
10816;33240;G04;276485.3257017679;290493.0513584283;266710.42866933194;118484.58834016536
10824;33270;G07;308749.8781192977;324392.2402527858;297834.29603647615;132311.18908820735
10825;33270;G04;268205.0421685428;281793.25934026507;258722.88732316942;114936.16860655432
10833;33300;G07;149140.27733504854;156696.25190246932;143867.55318363538;63912.34080915393
10834;33300;G04;273344.52856064064;287193.13031231816;263680.6716659637;117138.63605361311
10842;33330;G07;286669.12262162566;301192.7954918839;276534.1863500793;122848.73671848008
10843;33330;G04;278959.8928562004;293092.9888475442;269097.50966487685;119545.03547192122
10851;33360;G07;322169.6480446207;338491.9032430022;310779.62172543304;138062.07626887722
10852;33360;G04;274867.3391990353;288793.0919300479;265149.6446652272;117791.21893898779
10860;33390;G07;245458.0566841759;257893.83102236874;236780.10162894923;105188.21108203064
10861;33390;G04;267729.16391052393;281293.27140457206;258263.8333250287;114732.23648336374
10870;33420;G07;236226.016634913;248194.0631328194;227874.45228650526;101231.92710203842
10871;33420;G04;268966.4476650186;282593.24033539;259457.3739938121;115262.4601252123
10879;33450;G07;176836.39748283732;185795.55557111735;170584.50121096728;75781.19274913061
10880;33450;G04;274676.9878249164;288593.0966812667;264966.02299756656;117709.6460593233
10888;33480;G07;184545.62689370557;193895.36184293692;178021.17755414778;79084.89384374817
10889;33480;G04;282100.6903518847;296392.91026617447;272127.267010267;120890.98791041477
10897;33510;G07;276390.14983743;290393.0535477777;266618.61766449065;118443.80182436247
10898;33510;G04;276770.85258566786;290793.0440453401;266985.86099981196;118606.94758369145
10906;33540;G07;372041.6995544195;390890.64948320284;358888.4904440031;159434.1670943841
10907;33540;G04;269537.5017873755;283193.22608173365;260008.23899679413;115507.17876420579
10915;33570;G07;316363.932020385;332392.0490864748;305179.1617168373;135574.1038189633
10916;33570;G04;274486.6364507974;288393.10143248545;264782.40132990584;117628.0731796588
10924;33600;G07;240318.57029207807;252493.96005031565;231822.3172861549;102985.74363497183
10925;33600;G04;269823.0286712754;283493.2187686455;260283.67132727415;115629.53800773188
10929;33600;G27;458461.2095767031;481688.4779015988;442252.7142230935;196468.24853635477
10934;33630;G07;266872.5829042671;280393.29297131655;257437.53599156666;114365.15860084415
10935;33630;G04;273915.5826829975;287793.11605866184;264231.53666894574;117383.3546926066
10939;33630;G27;582284.7580540574;611785.3658138852;561698.5893701006;249531.39802148502
10944;33660;G07;252120.35336011142;264893.6632396315;243206.85862898506;108043.26126252282
10945;33660;G04;253452.8133335011;266293.6303536202;244492.2106446317;108614.27157211558
10949;33660;G27;525464.8822753091;552086.7939244697;506887.53063697077;225181.89746807725
10954;33690;G07;347962.25480577693;365591.25479635806;335660.35341818014;149115.19956415024
10955;33690;G04;268680.9204265617;282293.24727595807;259181.94132131012;115140.1007297449
10959;33690;G27;576479.0420298217;605685.5116573579;556098.1293615049;247043.4255715711
10964;33720;G07;193587.31592340657;203395.1348562252;186743.20557095305;82959.60509601721
10965;33720;G04;278008.1363401626;292093.0129761581;268179.4016685954;119137.17122554003
10969;33720;G27;574765.880017308;603885.5547908469;554445.5346945808;246309.26980653196
10974;33750;G07;240318.57029207807;252493.96005031565;231822.3172861549;102985.74363497183
10975;33750;G04;263636.60989880183;276993.37411455566;254315.9679833571;112978.419798489
10980;33750;G27;587900.122704174;617685.2247216313;567115.4277110356;251937.79759173436
10985;33780;G07;260400.63689333654;273593.45525779476;251194.3999751476;111591.68099613386
10986;33780;G04;275438.3933213922;289393.07767639164;265700.50966820924;118035.93757798128
10991;33780;G27;528224.9766681985;554986.7244730175;509550.0443050176;226364.7039953005
10996;33810;G07;314650.7700078714;330592.09221996384;303526.56704991317;134839.94805392416
10997;33810;G04;251834.82647621148;264593.6705527197;242931.42629850502;107920.90201899673
11001;33810;G27;434381.7644735035;456389.0828422339;419024.57685524866;186149.28085417964
11006;33840;G07;321788.94529638276;338091.9127454397;310412.37839011167;137898.93050954823
11007;33840;G04;274772.1636892543;288693.09449191735;265057.83400240785;117750.4325751262
11011;33840;G27;496912.1807667065;522087.5114500461;479344.2849341548;212945.96749363968
11016;33870;G07;222901.42257392796;234194.39795325365;215020.9376023897;95521.82643717146
11017;33870;G04;265064.2450274155;278493.33829415485;255693.13031980122;113590.21632000207
11025;33900;G07;244125.5970653432;256493.8642809001;235494.74995532449;104617.20092437915
11026;33900;G04;273344.52856064064;287193.13031231816;263680.6716659637;117138.63605361311
11034;33930;G07;253072.1102307062;265893.63948353764;244124.96696728843;108451.1256608453
11035;33930;G04;259448.88037729877;272593.47938640876;250276.29197886618;111183.81674975269
11043;33960;G07;356908.76797113987;374991.02999899554;344290.570430144;152949.12430061636
11044;33960;G04;272107.24480614596;285893.1613815002;262487.13099718036;116608.41241176456
11052;33990;G07;156088.10124944098;163996.07717916396;150569.7428561732;66889.75038511351
11053;33990;G04;275438.3933213922;289393.07767639164;265700.50966820924;118035.93757798128
11061;34020;G07;197299.16718689073;207295.0416486791;190323.82757730328;84550.27602156294
11062;34020;G04;274486.6364507974;288393.10143248545;264782.40132990584;117628.0731796588
11069;34050;G07;291142.3790270287;305892.6829069426;280849.2946850503;124765.69901074251
11070;34050;G04;275914.27157941106;289893.06561208464;266159.5636663499;118239.86970117186
11074;34050;G27;551162.3135266843;579086.148039695;531676.4516668984;236194.23439948866
11078;34080;G07;244125.5974199002;256493.86465342023;235494.75029734644;104617.20107632046
11079;34080;G04;269537.5014328185;283193.2257092135;260008.23865477217;115507.17861226448
11083;34080;G27;607696.6624215326;638484.7272421985;586212.0780695482;260421.3757093703
11087;34110;G07;272583.1230641648;286393.1493171932;262946.18499532103;116812.34453495513
11088;34110;G04;263636.60989880183;276993.37411455566;254315.9679833571;112978.419798489
11095;34140;G07;330925.80983586475;347691.68319685856;319226.21706973633;141814.42812567885
11096;34140;G04;265254.59640153445;278693.3335429361;255876.75198746187;113671.78919966657
11103;34170;G07;311509.9728667441;327292.1711738536;300496.810046545;133493.9957673719
11104;34170;G04;281434.4607197468;295692.9270817002;271484.5913444656;120605.48290755966
11111;34200;G07;312081.02663454396;327892.15654767724;301047.67470750504;133738.7142544241
11112;34200;G04;281910.33862320875;296192.9146448731;271943.6450005844;120809.41487880897
11120;34230;G07;238510.23276978347;250594.00574567408;230077.9119564114;102210.80150607107
11121;34230;G04;269632.6772971565;283293.22351986426;260100.0496596135;115547.96512806739
11125;34230;G27;468835.35787067976;492588.2172838355;452260.09357150155;200913.96979433397
11130;34260;G07;267062.93427838606;280593.2882200978;257621.15765922732;114446.73148050864
11131;34260;G04;278388.83908840053;292493.0034737206;268546.64500391675;119300.31698486903
11139;34290;G07;290095.4466466529;304792.7092249058;279839.37568392756;124317.0482485584
11140;34290;G04;263351.0826603449;276693.38105512375;254040.53531085514;112856.0604030216
11148;34320;G07;275343.2178116112;289293.080238261;265608.6990053898;117995.15121411969
11149;34320;G04;274201.10956689744;288093.1087455736;264506.9689994258;117505.7139361327
11157;34350;G07;224614.58458644158;235994.35481976465;216673.53226931382;96255.98220221062
11158;34350;G04;271536.1906837891;285293.1756351565;261936.26599419833;116363.69377277106
11166;34380;G07;291047.2031626907;305792.68509629194;280757.48368020897;124724.91249493959
11167;34380;G04;266301.52878191025;279793.3072249728;256886.67098858464;114120.43996185066
11175;34410;G07;251454.12408253056;264193.68042767735;242564.1833052056;107757.75641160902
11176;34410;G04;271631.36619357;285393.173073287;262028.07665701766;116404.48013663264
11184;34440;G07;291903.7845235045;306692.6639020675;281583.781355693;125091.99052940049
11185;34440;G04;267538.81253640493;281093.2761557908;258080.21165736803;114650.66360369923
11193;34470;G07;247266.3942064705;259793.7853270103;238524.50695869268;105963.1532109314
11194;34470;G04;260971.69101569342;274193.4410041385;251745.26497812962;111836.39963512735
11198;34470;G27;579524.6633066109;608885.4348928173;559036.0753600317;248348.5913423204
11202;34500;G07;304086.2703397758;319492.3575889459;293335.56603384455;130312.65391628045
11203;34500;G04;263922.13678270177;277293.36680146743;254591.40031383716;113100.7790420151
11207;34500;G27;514329.3288394136;540387.0739196282;496145.664959942;220409.88484338135
11211;34530;G07;239271.6379117023;251393.98636827891;230812.39828503216;102537.09287278776
11212;34530;G04;270489.2583034133;284193.2019531197;260926.34699307557;115915.04301058697
11216;34530;G27;550115.3807917516;577986.1739851382;530666.5323237538;235745.58348536328
11220;34560;G07;222996.59808370896;234294.39539138423;215112.74826520905;95562.61280103306
11221;34560;G04;254309.39398520094;267193.60841435567;245318.50763607185;108981.34930269388
11225;34560;G27;453892.7773069621;476888.5926758894;437845.7948832812;194510.49972828946
11229;34590;G07;233561.09775180457;245394.1300224022;225303.74928127773;100089.90693867675
11230;34590;G04;256974.31286830932;269993.54152477277;247889.21064129935;110123.36946605552
11234;34590;G27;496912.18041214946;522087.51107752597;479344.2845921329;212945.96734169836
11238;34620;G07;190351.34291794128;199995.2159994643;183621.6375627435;81572.86629366207
11239;34620;G04;273154.1771865217;286993.13506353693;263497.04999830306;117057.06317394863
11243;34620;G27;530699.5438226309;557586.6619621333;511937.1253005625;227425.15112705634
11247;34650;G07;279055.06872053834;293192.9866581948;269189.32066971814;119585.8219877241
11248;34650;G04;267633.9880461859;281193.27359392133;258172.0223201874;114691.44996756082
11252;34650;G27;519659.16589651635;545986.9393954222;501287.07028635306;222693.92486622205
11256;34680;G07;209672.00402272394;220294.7302118185;202259.2335810935;89852.5121361661
11257;34680;G04;272107.24480614596;285893.1613815002;262487.13099718036;116608.41241176456
11261;34680;G27;455701.1148292567;478788.54698053095;439590.20021302474;195285.44185719022
11265;34710;G07;222044.84156767116;233294.41951999816;214194.64026892761;95154.74855465187
11266;34710;G04;262684.853028207;275993.39787064947;253397.85964505372;112570.55540016652
11270;34710;G27;420295.7652705997;441589.4370400633;405436.57584251236;180112.888822596
11274;34740;G07;186829.84302857606;196295.30445579163;180224.63722405393;80063.76824778083
11275;34740;G04;266587.0556658102;280093.29991188465;257162.10331906468;114242.79920537675
11279;34740;G27;562202.6910982418;590685.870233886;542326.506339086;240925.46050838166
11282;34770;G07;219189.5713104438;230294.49116079978;211440.31559603947;93931.15551162572
11283;34770;G04;270584.4338131943;284293.1993912503;261018.15765589493;115955.82937444857
11287;34770;G27;600748.8381525832;631184.901592984;579509.8880549886;257443.96598146946
11291;34800;G07;305133.2027201515;320592.33127098257;294345.48503496725;130761.30467846453
